
Seconds, L1,,
0.000000,5.210649,
0.006667,1.042130,
0.013333,4.168519,
0.020000,2.084260,
0.026667,2.084260,
0.033333,7.294909,
0.040000,3.126390,
0.046667,2.084260,
0.053333,2.084260,
0.060000,2.084260,
0.066667,11.463428,
0.073333,3.126390,
0.080000,2.084260,
0.086667,0.000000,
0.093333,0.000000,
0.100000,5.210649,
0.106667,2.084260,
0.113333,4.168519,
0.120000,1.042130,
0.126667,2.084260,
0.133333,4.168519,
0.140000,1.042130,
0.146667,2.084260,
0.153333,1.042130,
0.160000,0.000000,
0.166667,4.168519,
0.173333,0.000000,
0.180000,3.126390,
0.186667,1.042130,
0.193333,3.126390,
0.200000,8.337039,
0.206667,0.000000,
0.213333,4.168519,
0.220000,4.168519,
0.226667,0.000000,
0.233333,8.337039,
0.240000,0.000000,
0.246667,5.210649,
0.253333,2.084260,
0.260000,2.084260,
0.266667,3.126390,
0.273333,0.000000,
0.280000,3.126390,
0.286667,3.126390,
0.293333,0.000000,
0.300000,3.126390,
0.306667,4.168519,
0.313333,3.126390,
0.320000,5.210649,
0.326667,1.042130,
0.333333,1.042130,
0.340000,0.000000,
0.346667,6.252779,
0.353333,1.042130,
0.360000,0.000000,
0.366667,6.252779,
0.373333,0.000000,
0.380000,2.084260,
0.386667,0.000000,
0.393333,4.168519,
0.400000,3.126390,
0.406667,0.000000,
0.413333,4.168519,
0.420000,2.084260,
0.426667,0.000000,
0.433333,4.168519,
0.440000,0.000000,
0.446667,5.210649,
0.453333,2.084260,
0.460000,4.168519,
0.466667,11.463428,
0.473333,0.000000,
0.480000,1.042130,
0.486667,2.084260,
0.493333,0.000000,
0.500000,5.210649,
0.506667,1.042130,
0.513333,4.168519,
0.520000,3.126390,
0.526667,3.126390,
0.533333,4.168519,
0.540000,0.000000,
0.546667,4.168519,
0.553333,5.210649,
0.560000,0.000000,
0.566667,5.210649,
0.573333,0.000000,
0.580000,5.210649,
0.586667,0.000000,
0.593333,2.084260,
0.600000,5.210649,
0.606667,1.042130,
0.613333,2.084260,
0.620000,0.000000,
0.626667,8.337039,
0.633333,5.210649,
0.640000,0.000000,
0.646667,2.084260,
0.653333,0.000000,
0.660000,1.042130,
0.666667,1.042130,
0.673333,0.000000,
0.680000,1.042130,
0.686667,1.042130,
0.693333,2.084260,
0.700000,3.126390,
0.706667,0.000000,
0.713333,2.084260,
0.720000,2.084260,
0.726667,7.294909,
0.733333,4.168519,
0.740000,0.000000,
0.746667,6.252779,
0.753333,2.084260,
0.760000,4.168519,
0.766667,0.000000,
0.773333,0.000000,
0.780000,6.252779,
0.786667,5.210649,
0.793333,2.084260,
0.800000,1.042130,
0.806667,5.210649,
0.813333,4.168519,
0.820000,1.042130,
0.826667,3.126390,
0.833333,0.000000,
0.840000,0.000000,
0.846667,3.126390,
0.853333,1.042130,
0.860000,1.042130,
0.866667,11.463428,
0.873333,0.000000,
0.880000,3.126390,
0.886667,1.042130,
0.893333,3.126390,
0.900000,0.000000,
0.906667,0.000000,
0.913333,4.168519,
0.920000,1.042130,
0.926667,4.168519,
0.933333,2.084260,
0.940000,4.168519,
0.946667,2.084260,
0.953333,3.126390,
0.960000,4.168519,
0.966667,2.084260,
0.973333,0.000000,
0.980000,8.337039,
0.986667,1.042130,
0.993333,6.252779,
1.000000,0.000000,
1.006667,0.000000,
1.013333,5.210649,
1.020000,0.000000,
1.026667,3.126390,
1.033333,0.000000,
1.040000,1.042130,
1.046667,10.421298,
1.053333,0.000000,
1.060000,3.126390,
1.066667,7.294909,
1.073333,0.000000,
1.080000,4.168519,
1.086667,1.042130,
1.093333,1.042130,
1.100000,9.379169,
1.106667,0.000000,
1.113333,7.294909,
1.120000,0.000000,
1.126667,4.168519,
1.133333,2.084260,
1.140000,0.000000,
1.146667,6.252779,
1.153333,1.042130,
1.160000,0.000000,
1.166667,9.379169,
1.173333,6.252779,
1.180000,8.337039,
1.186667,0.000000,
1.193333,0.000000,
1.200000,8.337039,
1.206667,4.168519,
1.213333,12.505558,
1.220000,0.000000,
1.226667,5.210649,
1.233333,0.000000,
1.240000,0.000000,
1.246667,6.252779,
1.253333,0.000000,
1.260000,2.084260,
1.266667,5.210649,
1.273333,0.000000,
1.280000,10.421298,
1.286667,2.084260,
1.293333,5.210649,
1.300000,4.168519,
1.306667,5.210649,
1.313333,8.337039,
1.320000,2.084260,
1.326667,4.168519,
1.333333,0.000000,
1.340000,0.000000,
1.346667,8.337039,
1.353333,3.126390,
1.360000,2.084260,
1.366667,2.084260,
1.373333,0.000000,
1.380000,4.168519,
1.386667,2.084260,
1.393333,2.084260,
1.400000,2.084260,
1.406667,0.000000,
1.413333,7.294909,
1.420000,0.000000,
1.426667,4.168519,
1.433333,0.000000,
1.440000,1.042130,
1.446667,8.337039,
1.453333,4.168519,
1.460000,3.126390,
1.466667,2.084260,
1.473333,0.000000,
1.480000,0.000000,
1.486667,0.000000,
1.493333,5.210649,
1.500000,0.000000,
1.506667,0.000000,
1.513333,6.252779,
1.520000,0.000000,
1.526667,2.084260,
1.533333,2.084260,
1.540000,0.000000,
1.546667,11.463428,
1.553333,0.000000,
1.560000,8.337039,
1.566667,0.000000,
1.573333,0.000000,
1.580000,4.168519,
1.586667,0.000000,
1.593333,3.126390,
1.600000,3.126390,
1.606667,4.168519,
1.613333,5.210649,
1.620000,0.000000,
1.626667,6.252779,
1.633333,5.210649,
1.640000,4.168519,
1.646667,8.337039,
1.653333,0.000000,
1.660000,5.210649,
1.666667,2.084260,
1.673333,0.000000,
1.680000,9.379169,
1.686667,0.000000,
1.693333,8.337039,
1.700000,4.168519,
1.706667,4.168519,
1.713333,6.252779,
1.720000,4.168519,
1.726667,6.252779,
1.733333,0.000000,
1.740000,9.379169,
1.746667,11.463428,
1.753333,5.210649,
1.760000,2.084260,
1.766667,3.126390,
1.773333,4.168519,
1.780000,10.421298,
1.786667,0.000000,
1.793333,5.210649,
1.800000,7.294909,
1.806667,15.631948,
1.813333,16.674077,
1.820000,6.252779,
1.826667,5.210649,
1.833333,7.294909,
1.840000,5.210649,
1.846667,13.547688,
1.853333,0.000000,
1.860000,9.379169,
1.866667,5.210649,
1.873333,0.000000,
1.880000,6.252779,
1.886667,0.000000,
1.893333,10.421298,
1.900000,9.379169,
1.906667,6.252779,
1.913333,10.421298,
1.920000,0.000000,
1.926667,11.463428,
1.933333,10.421298,
1.940000,13.547688,
1.946667,13.547688,
1.953333,0.000000,
1.960000,12.505558,
1.966667,5.210649,
1.973333,0.000000,
1.980000,5.210649,
1.986667,5.210649,
1.993333,8.337039,
2.000000,6.252779,
2.006667,1.042130,
2.013333,1.042130,
2.020000,4.168519,
2.026667,2.084260,
2.033333,4.168519,
2.040000,8.337039,
2.046667,10.421298,
2.053333,4.168519,
2.060000,6.252779,
2.066667,6.252779,
2.073333,3.126390,
2.080000,10.421298,
2.086667,5.210649,
2.093333,10.421298,
2.100000,2.084260,
2.106667,9.379169,
2.113333,6.252779,
2.120000,4.168519,
2.126667,12.505558,
2.133333,10.421298,
2.140000,11.463428,
2.146667,11.463428,
2.153333,2.084260,
2.160000,12.505558,
2.166667,10.421298,
2.173333,13.547688,
2.180000,12.505558,
2.186667,0.000000,
2.193333,11.463428,
2.200000,9.379169,
2.206667,11.463428,
2.213333,5.210649,
2.220000,8.337039,
2.226667,8.337039,
2.233333,8.337039,
2.240000,13.547688,
2.246667,10.421298,
2.253333,3.126390,
2.260000,9.379169,
2.266667,3.126390,
2.273333,7.294909,
2.280000,5.210649,
2.286667,6.252779,
2.293333,2.084260,
2.300000,4.168519,
2.306667,5.210649,
2.313333,0.000000,
2.320000,0.000000,
2.326667,1.042130,
2.333333,4.168519,
2.340000,7.294909,
2.346667,8.337039,
2.353333,2.084260,
2.360000,6.252779,
2.366667,2.084260,
2.373333,11.463428,
2.380000,9.379169,
2.386667,6.252779,
2.393333,19.800467,
2.400000,11.463428,
2.406667,13.547688,
2.413333,17.716207,
2.420000,8.337039,
2.426667,25.011116,
2.433333,18.758337,
2.440000,23.968986,
2.446667,21.884727,
2.453333,13.547688,
2.460000,29.179635,
2.466667,20.842597,
2.473333,25.011116,
2.480000,25.011116,
2.486667,19.800467,
2.493333,32.306025,
2.500000,23.968986,
2.506667,22.926856,
2.513333,25.011116,
2.520000,21.884727,
2.526667,23.968986,
2.533333,23.968986,
2.540000,28.137506,
2.546667,16.674077,
2.553333,11.463428,
2.560000,25.011116,
2.566667,13.547688,
2.573333,16.674077,
2.580000,20.842597,
2.586667,22.926856,
2.593333,29.179635,
2.600000,21.884727,
2.606667,26.053246,
2.613333,17.716207,
2.620000,12.505558,
2.626667,33.348155,
2.633333,21.884727,
2.640000,27.095376,
2.646667,23.968986,
2.653333,21.884727,
2.660000,30.221765,
2.666667,23.968986,
2.673333,26.053246,
2.680000,18.758337,
2.686667,16.674077,
2.693333,30.221765,
2.700000,28.137506,
2.706667,30.221765,
2.713333,25.011116,
2.720000,21.884727,
2.726667,38.558804,
2.733333,23.968986,
2.740000,34.390285,
2.746667,29.179635,
2.753333,27.095376,
2.760000,37.516674,
2.766667,26.053246,
2.773333,26.053246,
2.780000,29.179635,
2.786667,20.842597,
2.793333,36.474544,
2.800000,21.884727,
2.806667,28.137506,
2.813333,27.095376,
2.820000,20.842597,
2.826667,29.179635,
2.833333,22.926856,
2.840000,22.926856,
2.846667,27.095376,
2.853333,21.884727,
2.860000,27.095376,
2.866667,18.758337,
2.873333,26.053246,
2.880000,26.053246,
2.886667,27.095376,
2.893333,35.432414,
2.900000,27.095376,
2.906667,29.179635,
2.913333,28.137506,
2.920000,29.179635,
2.926667,25.011116,
2.933333,18.758337,
2.940000,22.926856,
2.946667,22.926856,
2.953333,29.179635,
2.960000,37.516674,
2.966667,28.137506,
2.973333,28.137506,
2.980000,23.968986,
2.986667,27.095376,
2.993333,33.348155,
3.000000,27.095376,
3.006667,33.348155,
3.013333,27.095376,
3.020000,40.643064,
3.026667,37.516674,
3.033333,32.306025,
3.040000,32.306025,
