
Seconds, 126-1930
8.453333,0.000000,
8.460000,0.000000,
8.466667,0.000000,
8.473333,0.000000,
8.480000,0.000000,
8.486667,0.000000,
8.493333,0.000000,
8.500000,0.000000,
8.506667,0.000000,
8.513333,0.000000,
8.520000,0.000000,
8.526667,0.000000,
8.533333,0.000000,
8.540000,0.000000,
8.546667,0.000000,
8.553333,0.000000,
8.560000,0.000000,
8.566667,0.000000,
8.573333,0.000000,
8.580000,0.000000,
8.586667,0.000000,
8.593333,0.000000,
8.600000,0.000000,
8.606667,0.000000,
8.613333,0.000000,
8.620000,0.000000,
8.626667,0.000000,
8.633333,0.000000,
8.640000,0.000000,
8.646667,0.000000,
8.653333,0.000000,
8.660000,0.000000,
8.666667,0.000000,
8.673333,0.000000,
8.680000,0.000000,
8.686667,0.000000,
8.693333,0.000000,
8.700000,0.000000,
8.706667,0.000000,
8.713333,0.000000,
8.720000,0.000000,
8.726667,0.000000,
8.733333,0.000000,
8.740000,0.000000,
8.746667,0.000000,
8.753333,0.000000,
8.760000,0.000000,
8.766667,0.000000,
8.773333,0.000000,
8.780000,0.000000,
8.786667,0.000000,
8.793333,0.000000,
8.800000,0.000000,
8.806667,0.000000,
8.813333,0.000000,
8.820000,0.000000,
8.826667,0.000000,
8.833333,0.000000,
8.840000,0.000000,
8.846667,0.000000,
8.853333,0.000000,
8.860000,0.000000,
8.866667,0.000000,
8.873333,0.000000,
8.880000,0.000000,
8.886667,0.000000,
8.893333,0.000000,
8.900000,0.000000,
8.906667,0.000000,
8.913333,0.000000,
8.920000,0.000000,
8.926667,0.000000,
8.933333,0.000000,
8.940000,0.000000,
8.946667,0.000000,
8.953333,0.000000,
8.960000,0.000000,
8.966667,0.000000,
8.973333,0.000000,
8.980000,0.000000,
8.986667,0.000000,
8.993333,0.000000,
9.000000,0.000000,
9.006667,0.000000,
9.013333,0.000000,
9.020000,0.000000,
9.026667,0.000000,
9.033333,0.000000,
9.040000,0.000000,
9.046667,0.000000,
9.053333,0.000000,
9.060000,0.000000,
9.066667,0.000000,
9.073333,0.000000,
9.080000,1.477258,
9.086667,1.477258,
9.093333,4.431775,
9.100000,7.386292,
9.106667,5.909034,
9.113333,7.386292,
9.120000,7.386292,
9.126667,8.863550,
9.133333,8.863550,
9.140000,10.340809,
9.146667,13.295326,
9.153333,14.772584,
9.160000,17.727101,
9.166667,17.727101,
9.173333,17.727101,
9.180000,17.727101,
9.186667,17.727101,
9.193333,20.681618,
9.200000,20.681618,
9.206667,22.158876,
9.213333,23.636135,
9.220000,25.113393,
9.226667,26.590651,
9.233333,25.113393,
9.240000,26.590651,
9.246667,28.067910,
9.253333,29.545168,
9.260000,29.545168,
9.266667,33.976943,
9.273333,32.499685,
9.280000,32.499685,
9.286667,32.499685,
9.293333,32.499685,
9.300000,35.454202,
9.306667,33.976943,
9.313333,35.454202,
9.320000,35.454202,
9.326667,35.454202,
9.333333,38.408719,
9.340000,41.363235,
9.346667,41.363235,
9.353333,39.885977,
9.360000,41.363235,
9.366667,42.840494,
9.373333,42.840494,
9.380000,42.840494,
9.386667,42.840494,
9.393333,41.363235,
9.400000,41.363235,
9.406667,41.363235,
9.413333,38.408719,
9.420000,41.363235,
9.426667,38.408719,
9.433333,41.363235,
9.440000,42.840494,
9.446667,42.840494,
9.453333,47.272269,
9.460000,45.795011,
9.466667,45.795011,
9.473333,48.749528,
9.480000,48.749528,
9.486667,45.795011,
9.493333,44.317752,
9.500000,45.795011,
9.506667,47.272269,
9.513333,47.272269,
9.520000,50.226786,
9.526667,50.226786,
9.533333,48.749528,
9.540000,42.840494,
9.546667,45.795011,
9.553333,44.317752,
9.560000,45.795011,
9.566667,42.840494,
9.573333,44.317752,
9.580000,45.795011,
9.586667,48.749528,
9.593333,54.658561,
9.600000,53.181303,
9.606667,51.704044,
9.613333,54.658561,
9.620000,51.704044,
9.626667,48.749528,
9.633333,50.226786,
9.640000,54.658561,
9.646667,51.704044,
9.653333,51.704044,
9.660000,50.226786,
9.666667,51.704044,
9.673333,54.658561,
9.680000,53.181303,
9.686667,54.658561,
9.693333,50.226786,
9.700000,47.272269,
9.706667,48.749528,
9.713333,57.613078,
9.720000,54.658561,
9.726667,51.704044,
9.733333,47.272269,
9.740000,47.272269,
9.746667,42.840494,
9.753333,42.840494,
9.760000,45.795011,
9.766667,47.272269,
9.773333,48.749528,
9.780000,51.704044,
9.786667,50.226786,
9.793333,50.226786,
9.800000,50.226786,
9.806667,48.749528,
9.813333,48.749528,
9.820000,51.704044,
9.826667,51.704044,
9.833333,54.658561,
9.840000,56.135820,
9.846667,56.135820,
9.853333,59.090336,
9.860000,59.090336,
9.866667,59.090336,
9.873333,60.567595,
9.880000,60.567595,
9.886667,60.567595,
9.893333,63.522112,
9.900000,63.522112,
9.906667,63.522112,
9.913333,59.090336,
9.920000,59.090336,
9.926667,60.567595,
9.933333,62.044853,
9.940000,62.044853,
9.946667,60.567595,
9.953333,60.567595,
9.960000,60.567595,
9.966667,62.044853,
9.973333,62.044853,
9.980000,63.522112,
9.986667,63.522112,
9.993333,62.044853,
10.000000,62.044853,
10.006667,62.044853,
10.013333,62.044853,
10.020000,62.044853,
10.026667,63.522112,
10.033333,66.476628,
10.040000,67.953887,
10.046667,67.953887,
10.053333,67.953887,
10.060000,67.953887,
10.066667,64.999370,
10.073333,62.044853,
10.080000,63.522112,
10.086667,64.999370,
10.093333,66.476628,
10.100000,64.999370,
10.106667,67.953887,
10.113333,64.999370,
10.120000,63.522112,
10.126667,62.044853,
10.133333,56.135820,
10.140000,59.090336,
10.146667,57.613078,
10.153333,57.613078,
10.160000,54.658561,
10.166667,56.135820,
10.173333,54.658561,
10.180000,53.181303,
10.186667,56.135820,
10.193333,51.704044,
10.200000,56.135820,
10.206667,56.135820,
10.213333,59.090336,
10.220000,56.135820,
10.226667,54.658561,
10.233333,54.658561,
10.240000,57.613078,
10.246667,56.135820,
10.253333,56.135820,
10.260000,57.613078,
10.266667,57.613078,
10.273333,53.181303,
10.280000,57.613078,
10.286667,54.658561,
10.293333,56.135820,
10.300000,56.135820,
10.306667,54.658561,
10.313333,53.181303,
10.320000,51.704044,
10.326667,54.658561,
10.333333,53.181303,
10.340000,56.135820,
10.346667,54.658561,
10.353333,56.135820,
10.360000,59.090336,
10.366667,57.613078,
10.373333,60.567595,
10.380000,62.044853,
10.386667,59.090336,
10.393333,54.658561,
10.400000,54.658561,
10.406667,56.135820,
10.413333,57.613078,
10.420000,59.090336,
10.426667,54.658561,
10.433333,51.704044,
10.440000,53.181303,
10.446667,53.181303,
10.453333,53.181303,
10.460000,51.704044,
10.466667,54.658561,
10.473333,56.135820,
10.480000,57.613078,
10.486667,57.613078,
10.493333,59.090336,
10.500000,57.613078,
10.506667,57.613078,
10.513333,59.090336,
10.520000,62.044853,
10.526667,59.090336,
10.533333,59.090336,
10.540000,57.613078,
10.546667,53.181303,
10.553333,54.658561,
10.560000,54.658561,
10.566667,48.749528,
10.573333,48.749528,
10.580000,47.272269,
10.586667,50.226786,
10.593333,51.704044,
10.600000,50.226786,
10.606667,54.658561,
10.613333,53.181303,
10.620000,54.658561,
10.626667,48.749528,
10.633333,48.749528,
10.640000,44.317752,
10.646667,42.840494,
10.653333,38.408719,
10.660000,38.408719,
10.666667,38.408719,
10.673333,29.545168,
10.680000,32.499685,
10.686667,23.636135,
10.693333,17.727101,
10.700000,16.249843,
10.706667,14.772584,
10.713333,11.818067,
10.720000,13.295326,
10.726667,7.386292,
10.733333,8.863550,
10.740000,7.386292,
10.746667,7.386292,
10.753333,8.863550,
10.760000,8.863550,
10.766667,11.818067,
10.773333,10.340809,
10.780000,8.863550,
10.786667,8.863550,
10.793333,8.863550,
10.800000,8.863550,
10.806667,8.863550,
10.813333,8.863550,
10.820000,8.863550,
10.826667,10.340809,
10.833333,10.340809,
10.840000,10.340809,
10.846667,10.340809,
10.853333,10.340809,
10.860000,13.295326,
10.866667,13.295326,
10.873333,11.818067,
10.880000,10.340809,
10.886667,10.340809,
10.893333,10.340809,
10.900000,11.818067,
10.906667,13.295326,
10.913333,11.818067,
10.920000,10.340809,
10.926667,11.818067,
10.933333,10.340809,
10.940000,11.818067,
10.946667,8.863550,
10.953333,8.863550,
10.960000,8.863550,
10.966667,7.386292,
10.973333,7.386292,
10.980000,8.863550,
10.986667,8.863550,
10.993333,8.863550,
11.000000,8.863550,
11.006667,8.863550,
11.013333,5.909034,
11.020000,4.431775,
11.026667,4.431775,
11.033333,5.909034,
11.040000,4.431775,
11.046667,8.863550,
11.053333,8.863550,
11.060000,7.386292,
11.066667,7.386292,
11.073333,4.431775,
11.080000,5.909034,
11.086667,2.954517,
11.093333,2.954517,
11.100000,5.909034,
11.106667,5.909034,
11.113333,4.431775,
11.120000,5.909034,
11.126667,4.431775,
11.133333,4.431775,
11.140000,5.909034,
11.146667,2.954517,
11.153333,2.954517,
11.160000,2.954517,
11.166667,0.000000,
11.173333,1.477258,
11.180000,2.954517,
11.186667,1.477258,
11.193333,0.000000,
11.200000,1.477258,
11.206667,1.477258,
11.213333,1.477258,
11.220000,1.477258,
11.226667,0.000000,
11.233333,1.477258,
11.240000,1.477258,
11.246667,0.000000,
11.253333,0.000000,
11.260000,0.000000,
11.266667,0.000000,
11.273333,0.000000,
11.280000,0.000000,
11.286667,0.000000,
11.293333,0.000000,
11.300000,0.000000,
11.306667,0.000000,
11.313333,0.000000,
11.320000,0.000000,
11.326667,0.000000,
11.333333,0.000000,
11.340000,0.000000,
11.346667,0.000000,
11.353333,0.000000,
11.360000,0.000000,
11.366667,0.000000,
11.373333,0.000000,
11.380000,0.000000,
11.386667,1.477258,
11.393333,0.000000,
11.400000,1.477258,
11.406667,1.477258,
11.413333,1.477258,
11.420000,0.000000,
11.426667,0.000000,
11.433333,1.477258,
11.440000,1.477258,
11.446667,1.477258,
11.453333,1.477258,
11.460000,1.477258,
11.466667,0.000000,
11.473333,0.000000,
11.480000,0.000000,
11.486667,1.477258,
11.493333,0.000000,
11.500000,0.000000,
11.506667,0.000000,
11.513333,0.000000,
11.520000,0.000000,
11.526667,0.000000,
11.533333,0.000000,
11.540000,0.000000,
11.546667,0.000000,
11.553333,0.000000,
11.560000,0.000000,
11.566667,0.000000,
11.573333,0.000000,
11.580000,0.000000,
11.586667,0.000000,
11.593333,0.000000,
11.600000,0.000000,
11.606667,0.000000,
11.613333,0.000000,
11.620000,0.000000,
11.626667,0.000000,
11.633333,0.000000,
11.640000,0.000000,
11.646667,0.000000,
11.653333,0.000000,
11.660000,0.000000,
11.666667,0.000000,
11.673333,0.000000,
11.680000,0.000000,
11.686667,0.000000,
11.693333,0.000000,
11.700000,0.000000,
11.706667,0.000000,
11.713333,0.000000,
11.720000,0.000000,
11.726667,0.000000,
11.733333,0.000000,
11.740000,1.477258,
11.746667,0.000000,
11.753333,0.000000,
11.760000,0.000000,
11.766667,0.000000,
11.773333,0.000000,
11.780000,0.000000,
11.786667,0.000000,
11.793333,0.000000,
11.800000,0.000000,
11.806667,0.000000,
11.813333,0.000000,
11.820000,0.000000,
11.826667,0.000000,
11.833333,0.000000,
11.840000,0.000000,
11.846667,1.477258,
11.853333,0.000000,
11.860000,0.000000,
11.866667,0.000000,
11.873333,0.000000,
11.880000,2.954517,
11.886667,0.000000,
11.893333,0.000000,
11.900000,0.000000,
11.906667,1.477258,
11.913333,0.000000,
11.920000,1.477258,
11.926667,1.477258,
11.933333,0.000000,
11.940000,0.000000,
11.946667,1.477258,
11.953333,1.477258,
11.960000,0.000000,
11.966667,1.477258,
11.973333,1.477258,
11.980000,0.000000,
11.986667,1.477258,
11.993333,2.954517,
12.000000,0.000000,
12.006667,0.000000,
12.013333,0.000000,
12.020000,0.000000,
12.026667,1.477258,
12.033333,0.000000,
12.040000,1.477258,
12.046667,0.000000,
12.053333,1.477258,
12.060000,0.000000,
12.066667,1.477258,
12.073333,0.000000,
12.080000,0.000000,
12.086667,0.000000,
12.093333,0.000000,
12.100000,0.000000,
12.106667,0.000000,
12.113333,0.000000,
12.120000,0.000000,
12.126667,0.000000,
12.133333,0.000000,
12.140000,0.000000,
12.146667,0.000000,
12.153333,0.000000,
12.160000,0.000000,
12.166667,0.000000,
12.173333,0.000000,
12.180000,0.000000,
12.186667,0.000000,
12.193333,0.000000,
12.200000,0.000000,
12.206667,0.000000,
12.213333,0.000000,
12.220000,0.000000,
12.226667,0.000000,
12.233333,0.000000,
12.240000,0.000000,
12.246667,0.000000,
12.253333,0.000000,
12.260000,0.000000,
12.266667,0.000000,
12.273333,0.000000,
12.280000,0.000000,
12.286667,0.000000,
12.293333,0.000000,
12.300000,0.000000,
12.306667,0.000000,
12.313333,0.000000,
12.320000,0.000000,
12.326667,0.000000,
12.333333,0.000000,
12.340000,0.000000,
12.346667,0.000000,
12.353333,0.000000,
12.360000,0.000000,
12.366667,0.000000,
12.373333,0.000000,
12.380000,0.000000,
12.386667,0.000000,
12.393333,0.000000,
12.400000,0.000000,
12.406667,0.000000,
12.413333,0.000000,
12.420000,0.000000,
12.426667,0.000000,
12.433333,0.000000,
12.440000,0.000000,
12.446667,0.000000,
12.453333,0.000000,
12.460000,0.000000,
12.466667,0.000000,
12.473333,0.000000,
12.480000,0.000000,
12.486667,0.000000,
12.493333,0.000000,
12.500000,0.000000,
12.506667,0.000000,
12.513333,0.000000,
12.520000,0.000000,
12.526667,0.000000,
12.533333,0.000000,
12.540000,0.000000,
12.546667,0.000000,
12.553333,0.000000,
12.560000,0.000000,
12.566667,0.000000,
12.573333,0.000000,
12.580000,0.000000,
12.586667,0.000000,
12.593333,0.000000,
12.600000,0.000000,
12.606667,0.000000,
12.613333,0.000000,
12.620000,0.000000,
12.626667,1.477258,
12.633333,0.000000,
12.640000,1.477258,
12.646667,1.477258,
12.653333,1.477258,
12.660000,2.954517,
12.666667,5.909034,
12.673333,4.431775,
12.680000,2.954517,
12.686667,5.909034,
12.693333,5.909034,
12.700000,2.954517,
12.706667,4.431775,
12.713333,5.909034,
12.720000,8.863550,
12.726667,8.863550,
12.733333,8.863550,
12.740000,10.340809,
12.746667,13.295326,
12.753333,10.340809,
12.760000,13.295326,
12.766667,14.772584,
12.773333,16.249843,
12.780000,17.727101,
12.786667,19.204359,
12.793333,19.204359,
12.800000,19.204359,
12.806667,19.204359,
12.813333,16.249843,
12.820000,17.727101,
12.826667,17.727101,
12.833333,19.204359,
12.840000,19.204359,
12.846667,20.681618,
12.853333,20.681618,
12.860000,25.113393,
12.866667,25.113393,
12.873333,23.636135,
12.880000,25.113393,
12.886667,23.636135,
12.893333,25.113393,
12.900000,26.590651,
12.906667,26.590651,
12.913333,28.067910,
12.920000,28.067910,
12.926667,25.113393,
12.933333,23.636135,
12.940000,28.067910,
12.946667,29.545168,
12.953333,31.022427,
12.960000,31.022427,
12.966667,32.499685,
12.973333,32.499685,
12.980000,31.022427,
12.986667,35.454202,
12.993333,36.931460,
13.000000,36.931460,
13.006667,33.976943,
13.013333,35.454202,
13.020000,35.454202,
13.026667,35.454202,
13.033333,36.931460,
13.040000,36.931460,
13.046667,36.931460,
13.053333,38.408719,
13.060000,39.885977,
13.066667,41.363235,
13.073333,41.363235,
13.080000,42.840494,
13.086667,42.840494,
13.093333,44.317752,
13.100000,45.795011,
13.106667,47.272269,
13.113333,45.795011,
13.120000,47.272269,
13.126667,48.749528,
13.133333,48.749528,
13.140000,48.749528,
13.146667,47.272269,
13.153333,44.317752,
13.160000,44.317752,
13.166667,44.317752,
13.173333,44.317752,
13.180000,47.272269,
13.186667,51.704044,
13.193333,50.226786,
13.200000,48.749528,
13.206667,50.226786,
13.213333,50.226786,
13.220000,48.749528,
13.226667,48.749528,
13.233333,47.272269,
13.240000,47.272269,
13.246667,47.272269,
13.253333,45.795011,
13.260000,44.317752,
13.266667,48.749528,
13.273333,47.272269,
13.280000,50.226786,
13.286667,48.749528,
13.293333,50.226786,
13.300000,47.272269,
13.306667,48.749528,
13.313333,48.749528,
13.320000,48.749528,
13.326667,50.226786,
13.333333,50.226786,
13.340000,51.704044,
13.346667,51.704044,
13.353333,53.181303,
13.360000,51.704044,
13.366667,56.135820,
13.373333,50.226786,
13.380000,50.226786,
13.386667,50.226786,
13.393333,54.658561,
13.400000,51.704044,
13.406667,56.135820,
13.413333,56.135820,
13.420000,56.135820,
13.426667,53.181303,
13.433333,53.181303,
13.440000,53.181303,
13.446667,51.704044,
13.453333,48.749528,
13.460000,51.704044,
13.466667,51.704044,
13.473333,53.181303,
13.480000,53.181303,
13.486667,54.658561,
13.493333,56.135820,
13.500000,56.135820,
13.506667,54.658561,
13.513333,56.135820,
13.520000,57.613078,
13.526667,56.135820,
13.533333,56.135820,
13.540000,54.658561,
13.546667,54.658561,
13.553333,54.658561,
13.560000,56.135820,
13.566667,54.658561,
13.573333,54.658561,
13.580000,53.181303,
13.586667,51.704044,
13.593333,53.181303,
13.600000,53.181303,
13.606667,54.658561,
13.613333,56.135820,
13.620000,57.613078,
13.626667,57.613078,
13.633333,60.567595,
13.640000,60.567595,
13.646667,62.044853,
13.653333,60.567595,
13.660000,60.567595,
13.666667,60.567595,
13.673333,59.090336,
13.680000,60.567595,
13.686667,59.090336,
13.693333,60.567595,
13.700000,59.090336,
13.706667,56.135820,
13.713333,59.090336,
13.720000,57.613078,
13.726667,57.613078,
13.733333,57.613078,
13.740000,59.090336,
13.746667,57.613078,
13.753333,57.613078,
13.760000,56.135820,
13.766667,56.135820,
13.773333,56.135820,
13.780000,57.613078,
13.786667,59.090336,
13.793333,60.567595,
13.800000,60.567595,
13.806667,57.613078,
13.813333,60.567595,
13.820000,60.567595,
13.826667,62.044853,
13.833333,60.567595,
13.840000,63.522112,
13.846667,63.522112,
13.853333,60.567595,
13.860000,59.090336,
13.866667,62.044853,
13.873333,62.044853,
13.880000,60.567595,
13.886667,60.567595,
13.893333,60.567595,
13.900000,60.567595,
13.906667,59.090336,
13.913333,60.567595,
13.920000,60.567595,
13.926667,63.522112,
13.933333,63.522112,
13.940000,63.522112,
13.946667,66.476628,
13.953333,64.999370,
13.960000,63.522112,
13.966667,64.999370,
13.973333,64.999370,
13.980000,66.476628,
13.986667,63.522112,
13.993333,63.522112,
14.000000,62.044853,
14.006667,66.476628,
14.013333,62.044853,
14.020000,64.999370,
14.026667,67.953887,
14.033333,69.431145,
14.040000,69.431145,
14.046667,67.953887,
14.053333,66.476628,
14.060000,62.044853,
14.066667,60.567595,
14.073333,60.567595,
14.080000,59.090336,
14.086667,62.044853,
14.093333,62.044853,
14.100000,62.044853,
14.106667,60.567595,
14.113333,59.090336,
14.120000,59.090336,
14.126667,59.090336,
14.133333,60.567595,
14.140000,60.567595,
14.146667,59.090336,
14.153333,57.613078,
14.160000,54.658561,
14.166667,54.658561,
14.173333,56.135820,
14.180000,56.135820,
14.186667,57.613078,
14.193333,60.567595,
14.200000,56.135820,
14.206667,62.044853,
14.213333,62.044853,
14.220000,60.567595,
14.226667,56.135820,
14.233333,53.181303,
14.240000,54.658561,
14.246667,51.704044,
14.253333,50.226786,
14.260000,48.749528,
14.266667,48.749528,
14.273333,47.272269,
14.280000,47.272269,
14.286667,50.226786,
14.293333,50.226786,
14.300000,48.749528,
14.306667,48.749528,
14.313333,47.272269,
14.320000,44.317752,
14.326667,45.795011,
14.333333,41.363235,
14.340000,44.317752,
14.346667,47.272269,
14.353333,47.272269,
14.360000,50.226786,
14.366667,48.749528,
14.373333,48.749528,
14.380000,44.317752,
14.386667,44.317752,
14.393333,47.272269,
14.400000,47.272269,
14.406667,45.795011,
14.413333,42.840494,
14.420000,47.272269,
14.426667,50.226786,
14.433333,47.272269,
14.440000,42.840494,
14.446667,36.931460,
14.453333,33.976943,
14.460000,35.454202,
14.466667,41.363235,
14.473333,41.363235,
14.480000,32.499685,
14.486667,41.363235,
14.493333,39.885977,
14.500000,42.840494,
14.506667,38.408719,
14.513333,41.363235,
14.520000,41.363235,
14.526667,50.226786,
14.533333,39.885977,
14.540000,35.454202,
14.546667,41.363235,
14.553333,38.408719,
14.560000,32.499685,
14.566667,26.590651,
14.573333,22.158876,
14.580000,17.727101,
14.586667,14.772584,
14.593333,17.727101,
14.600000,11.818067,
14.606667,13.295326,
14.613333,13.295326,
14.620000,10.340809,
14.626667,10.340809,
14.633333,8.863550,
14.640000,7.386292,
14.646667,7.386292,
14.653333,5.909034,
14.660000,7.386292,
14.666667,5.909034,
14.673333,7.386292,
14.680000,8.863550,
14.686667,8.863550,
14.693333,7.386292,
14.700000,8.863550,
14.706667,8.863550,
14.713333,8.863550,
14.720000,7.386292,
14.726667,11.818067,
14.733333,10.340809,
14.740000,10.340809,
14.746667,7.386292,
14.753333,8.863550,
14.760000,11.818067,
14.766667,10.340809,
14.773333,13.295326,
14.780000,10.340809,
14.786667,10.340809,
14.793333,11.818067,
14.800000,13.295326,
14.806667,11.818067,
14.813333,14.772584,
14.820000,11.818067,
14.826667,13.295326,
14.833333,13.295326,
14.840000,11.818067,
14.846667,13.295326,
14.853333,11.818067,
14.860000,14.772584,
14.866667,14.772584,
14.873333,13.295326,
14.880000,16.249843,
14.886667,14.772584,
14.893333,11.818067,
14.900000,11.818067,
14.906667,14.772584,
14.913333,14.772584,
14.920000,11.818067,
14.926667,11.818067,
14.933333,10.340809,
14.940000,17.727101,
14.946667,11.818067,
14.953333,11.818067,
14.960000,13.295326,
14.966667,13.295326,
14.973333,13.295326,
14.980000,11.818067,
14.986667,11.818067,
14.993333,11.818067,
15.000000,13.295326,
15.006667,10.340809,
15.013333,11.818067,
15.020000,13.295326,
15.026667,13.295326,
15.033333,13.295326,
15.040000,14.772584,
15.046667,13.295326,
15.053333,11.818067,
15.060000,8.863550,
15.066667,11.818067,
15.073333,8.863550,
15.080000,10.340809,
15.086667,8.863550,
15.093333,10.340809,
15.100000,11.818067,
15.106667,10.340809,
15.113333,11.818067,
15.120000,8.863550,
15.126667,8.863550,
15.133333,8.863550,
15.140000,7.386292,
15.146667,7.386292,
15.153333,5.909034,
15.160000,5.909034,
15.166667,5.909034,
15.173333,8.863550,
15.180000,7.386292,
15.186667,7.386292,
15.193333,5.909034,
15.200000,5.909034,
15.206667,5.909034,
15.213333,7.386292,
15.220000,5.909034,
15.226667,5.909034,
15.233333,5.909034,
15.240000,5.909034,
15.246667,5.909034,
15.253333,5.909034,
15.260000,5.909034,
15.266667,5.909034,
15.273333,2.954517,
15.280000,4.431775,
15.286667,2.954517,
15.293333,2.954517,
15.300000,4.431775,
15.306667,2.954517,
15.313333,1.477258,
15.320000,1.477258,
15.326667,1.477258,
15.333333,1.477258,
15.340000,1.477258,
15.346667,2.954517,
15.353333,2.954517,
15.360000,2.954517,
15.366667,1.477258,
15.373333,1.477258,
15.380000,1.477258,
15.386667,0.000000,
15.393333,0.000000,
15.400000,0.000000,
15.406667,1.477258,
15.413333,0.000000,
15.420000,0.000000,
15.426667,0.000000,
15.433333,0.000000,
15.440000,0.000000,
15.446667,0.000000,
15.453333,1.477258,
15.460000,1.477258,
15.466667,1.477258,
15.473333,0.000000,
15.480000,0.000000,
15.486667,0.000000,
15.493333,0.000000,
15.500000,0.000000,
15.506667,0.000000,
15.513333,0.000000,
15.520000,0.000000,
15.526667,0.000000,
15.533333,0.000000,
15.540000,0.000000,
15.546667,0.000000,
15.553333,0.000000,
15.560000,1.477258,
15.566667,1.477258,
15.573333,1.477258,
15.580000,1.477258,
15.586667,1.477258,
15.593333,2.954517,
15.600000,1.477258,
15.606667,1.477258,
15.613333,2.954517,
15.620000,4.431775,
15.626667,2.954517,
15.633333,4.431775,
15.640000,2.954517,
15.646667,1.477258,
15.653333,1.477258,
15.660000,2.954517,
15.666667,0.000000,
15.673333,1.477258,
15.680000,2.954517,
15.686667,1.477258,
15.693333,2.954517,
15.700000,2.954517,
15.706667,2.954517,
15.713333,2.954517,
15.720000,2.954517,
15.726667,2.954517,
15.733333,1.477258,
15.740000,2.954517,
15.746667,1.477258,
15.753333,2.954517,
15.760000,2.954517,
15.766667,1.477258,
15.773333,1.477258,
15.780000,1.477258,
15.786667,2.954517,
15.793333,2.954517,
15.800000,1.477258,
15.806667,1.477258,
15.813333,1.477258,
15.820000,1.477258,
15.826667,1.477258,
15.833333,1.477258,
15.840000,1.477258,
15.846667,2.954517,
15.853333,1.477258,
15.860000,2.954517,
15.866667,1.477258,
15.873333,2.954517,
15.880000,2.954517,
15.886667,4.431775,
15.893333,2.954517,
15.900000,2.954517,
15.906667,2.954517,
15.913333,2.954517,
15.920000,2.954517,
15.926667,1.477258,
15.933333,1.477258,
15.940000,1.477258,
15.946667,1.477258,
15.953333,1.477258,
15.960000,0.000000,
15.966667,1.477258,
15.973333,0.000000,
15.980000,0.000000,
15.986667,0.000000,
15.993333,0.000000,
16.000000,0.000000,
16.006667,0.000000,
16.013333,0.000000,
16.020000,0.000000,
16.026667,0.000000,
16.033333,0.000000,
16.040000,0.000000,
16.046667,0.000000,
16.053333,0.000000,
16.060000,0.000000,
16.066667,0.000000,
16.073333,0.000000,
16.080000,0.000000,
16.086667,0.000000,
16.093333,0.000000,
16.100000,0.000000,
16.106667,0.000000,
16.113333,0.000000,
16.120000,0.000000,
16.126667,0.000000,
16.133333,1.477258,
16.140000,1.477258,
16.146667,1.477258,
16.153333,1.477258,
16.160000,1.477258,
16.166667,1.477258,
16.173333,0.000000,
16.180000,1.477258,
16.186667,1.477258,
16.193333,1.477258,
16.200000,1.477258,
16.206667,1.477258,
16.213333,1.477258,
16.220000,1.477258,
16.226667,2.954517,
16.233333,1.477258,
16.240000,1.477258,
16.246667,1.477258,
16.253333,1.477258,
16.260000,1.477258,
16.266667,1.477258,
16.273333,1.477258,
16.280000,1.477258,
16.286667,1.477258,
16.293333,1.477258,
16.300000,0.000000,
16.306667,0.000000,
16.313333,0.000000,
16.320000,0.000000,
16.326667,0.000000,
16.333333,0.000000,
16.340000,0.000000,
16.346667,0.000000,
16.353333,0.000000,
16.360000,0.000000,
16.366667,0.000000,
16.373333,0.000000,
16.380000,0.000000,
16.386667,0.000000,
16.393333,0.000000,
16.400000,0.000000,
16.406667,0.000000,
16.413333,0.000000,
16.420000,0.000000,
16.426667,0.000000,
16.433333,0.000000,
16.440000,0.000000,
16.446667,0.000000,
16.453333,0.000000,
16.460000,0.000000,
16.466667,0.000000,
16.473333,0.000000,
16.480000,0.000000,
16.486667,0.000000,
16.493333,0.000000,
16.500000,0.000000,
16.506667,0.000000,
16.513333,0.000000,
16.520000,0.000000,
16.526667,0.000000,
16.533333,0.000000,
16.540000,0.000000,
16.546667,0.000000,
16.553333,0.000000,
16.560000,0.000000,
16.566667,0.000000,
16.573333,0.000000,
16.580000,0.000000,
16.586667,0.000000,
16.593333,0.000000,
16.600000,0.000000,
16.606667,0.000000,
16.613333,0.000000,
16.620000,0.000000,
16.626667,0.000000,
16.633333,0.000000,
16.640000,0.000000,
16.646667,0.000000,
16.653333,0.000000,
16.660000,0.000000,
16.666667,0.000000,
16.673333,0.000000,
16.680000,0.000000,
16.686667,0.000000,
16.693333,0.000000,
16.700000,0.000000,
16.706667,0.000000,
16.713333,0.000000,
16.720000,0.000000,
16.726667,0.000000,
16.733333,0.000000,
16.740000,0.000000,
16.746667,0.000000,
16.753333,0.000000,
16.760000,0.000000,
16.766667,0.000000,
16.773333,0.000000,
16.780000,0.000000,
16.786667,0.000000,
16.793333,0.000000,
16.800000,0.000000,
16.806667,0.000000,
16.813333,0.000000,
16.820000,0.000000,
16.826667,0.000000,
16.833333,0.000000,
16.840000,0.000000,
16.846667,0.000000,
16.853333,0.000000,
16.860000,0.000000,
16.866667,0.000000,
16.873333,0.000000,
16.880000,0.000000,
16.886667,0.000000,
16.893333,0.000000,
16.900000,0.000000,
16.906667,0.000000,
16.913333,0.000000,
16.920000,0.000000,
