
Seconds, L4
0.000000,9.943325,
0.006667,14.086377,
0.013333,12.429156,
0.020000,10.771936,
0.026667,13.257767,
0.033333,9.943325,
0.040000,14.086377,
0.046667,11.600546,
0.053333,10.771936,
0.060000,13.257767,
0.066667,9.114715,
0.073333,14.086377,
0.080000,11.600546,
0.086667,11.600546,
0.093333,14.086377,
0.100000,9.114715,
0.106667,14.914988,
0.113333,10.771936,
0.120000,10.771936,
0.126667,14.086377,
0.133333,9.114715,
0.140000,14.914988,
0.146667,13.257767,
0.153333,12.429156,
0.160000,14.086377,
0.166667,8.286104,
0.173333,15.743598,
0.180000,15.743598,
0.186667,13.257767,
0.193333,13.257767,
0.200000,9.114715,
0.206667,14.914988,
0.213333,19.886650,
0.220000,17.400819,
0.226667,16.572209,
0.233333,8.286104,
0.240000,16.572209,
0.246667,11.600546,
0.253333,14.086377,
0.260000,16.572209,
0.266667,10.771936,
0.273333,18.229430,
0.280000,14.914988,
0.286667,14.086377,
0.293333,18.229430,
0.300000,13.257767,
0.306667,19.058040,
0.313333,13.257767,
0.320000,13.257767,
0.326667,14.914988,
0.333333,10.771936,
0.340000,18.229430,
0.346667,13.257767,
0.353333,12.429156,
0.360000,15.743598,
0.366667,10.771936,
0.373333,16.572209,
0.380000,14.086377,
0.386667,13.257767,
0.393333,14.086377,
0.400000,6.628883,
0.406667,18.229430,
0.413333,14.086377,
0.420000,17.400819,
0.426667,19.886650,
0.433333,10.771936,
0.440000,15.743598,
0.446667,9.114715,
0.453333,13.257767,
0.460000,13.257767,
0.466667,13.257767,
0.473333,15.743598,
0.480000,16.572209,
0.486667,10.771936,
0.493333,18.229430,
0.500000,9.943325,
0.506667,17.400819,
0.513333,13.257767,
0.520000,6.628883,
0.526667,14.914988,
0.533333,9.114715,
0.540000,14.914988,
0.546667,9.943325,
0.553333,13.257767,
0.560000,14.086377,
0.566667,11.600546,
0.573333,18.229430,
0.580000,12.429156,
0.586667,14.086377,
0.593333,14.914988,
0.600000,13.257767,
0.606667,19.886650,
0.613333,13.257767,
0.620000,12.429156,
0.626667,14.086377,
0.633333,9.943325,
0.640000,16.572209,
0.646667,9.943325,
0.653333,14.086377,
0.660000,14.914988,
0.666667,11.600546,
0.673333,15.743598,
0.680000,14.086377,
0.686667,17.400819,
0.693333,14.086377,
0.700000,13.257767,
0.706667,18.229430,
0.713333,10.771936,
0.720000,14.914988,
0.726667,12.429156,
0.733333,10.771936,
0.740000,14.914988,
0.746667,9.114715,
0.753333,9.114715,
0.760000,13.257767,
0.766667,10.771936,
0.773333,14.914988,
0.780000,10.771936,
0.786667,9.943325,
0.793333,10.771936,
0.800000,10.771936,
0.806667,16.572209,
