
Seconds, L4
0.000000,0.828610,
0.006667,3.314442,
0.013333,1.657221,
0.020000,1.657221,
0.026667,2.485831,
0.033333,3.314442,
0.040000,6.628883,
0.046667,6.628883,
0.053333,9.114715,
0.060000,9.114715,
0.066667,9.943325,
0.073333,11.600546,
0.080000,8.286104,
0.086667,9.114715,
0.093333,9.943325,
0.100000,9.114715,
0.106667,13.257767,
0.113333,11.600546,
0.120000,12.429156,
0.126667,14.914988,
0.133333,13.257767,
0.140000,16.572209,
0.146667,17.400819,
0.153333,19.886650,
0.160000,19.886650,
0.166667,20.715261,
0.173333,22.372482,
0.180000,20.715261,
0.186667,22.372482,
0.193333,22.372482,
0.200000,21.543871,
0.206667,24.029703,
0.213333,23.201092,
0.220000,24.029703,
0.226667,24.029703,
0.233333,23.201092,
0.240000,23.201092,
0.246667,21.543871,
0.253333,22.372482,
0.260000,23.201092,
0.266667,23.201092,
0.273333,23.201092,
0.280000,21.543871,
0.286667,22.372482,
0.293333,22.372482,
0.300000,22.372482,
0.306667,24.858313,
0.313333,23.201092,
0.320000,22.372482,
0.326667,22.372482,
0.333333,19.058040,
0.340000,21.543871,
0.346667,21.543871,
0.353333,21.543871,
0.360000,21.543871,
0.366667,19.886650,
0.373333,19.058040,
0.380000,15.743598,
0.386667,17.400819,
0.393333,18.229430,
0.400000,19.058040,
0.406667,17.400819,
0.413333,17.400819,
0.420000,19.058040,
0.426667,19.886650,
0.433333,20.715261,
0.440000,20.715261,
0.446667,21.543871,
0.453333,22.372482,
0.460000,22.372482,
0.466667,21.543871,
0.473333,22.372482,
0.480000,20.715261,
0.486667,21.543871,
0.493333,21.543871,
0.500000,19.886650,
0.506667,19.058040,
0.513333,16.572209,
0.520000,17.400819,
0.526667,17.400819,
0.533333,18.229430,
0.540000,18.229430,
0.546667,15.743598,
0.553333,18.229430,
0.560000,17.400819,
0.566667,17.400819,
0.573333,19.058040,
0.580000,15.743598,
0.586667,19.058040,
0.593333,19.058040,
0.600000,19.058040,
0.606667,19.058040,
0.613333,18.229430,
