
Seconds, L7
0.000000,1.300040,
0.006667,0.000000,
0.013333,1.300040,
0.020000,3.900119,
0.026667,3.900119,
0.033333,5.200159,
0.040000,7.150218,
0.046667,5.850178,
0.053333,7.150218,
0.060000,8.450258,
0.066667,10.400317,
0.073333,10.400317,
0.080000,13.000396,
0.086667,11.050337,
0.093333,12.350377,
0.100000,11.050337,
0.106667,14.300436,
0.113333,13.000396,
0.120000,13.650416,
0.126667,14.950456,
0.133333,13.650416,
0.140000,11.700357,
0.146667,11.050337,
0.153333,13.000396,
0.160000,11.700357,
0.166667,13.650416,
0.173333,13.650416,
0.180000,10.400317,
0.186667,11.700357,
0.193333,11.700357,
0.200000,13.000396,
0.206667,14.950456,
0.213333,14.950456,
0.220000,15.600476,
0.226667,18.200555,
0.233333,15.600476,
0.240000,16.250495,
0.246667,13.650416,
0.253333,15.600476,
0.260000,13.000396,
0.266667,17.550535,
0.273333,15.600476,
0.280000,17.550535,
0.286667,15.600476,
0.293333,17.550535,
0.300000,18.850575,
0.306667,14.950456,
0.313333,17.550535,
0.320000,16.250495,
0.326667,16.900515,
0.333333,17.550535,
0.340000,16.900515,
0.346667,18.200555,
0.353333,15.600476,
0.360000,14.300436,
0.366667,17.550535,
0.373333,20.150614,
0.380000,20.150614,
0.386667,21.450654,
0.393333,24.700753,
0.400000,23.400713,
0.406667,26.000793,
0.413333,26.000793,
0.420000,26.000793,
0.426667,26.000793,
0.433333,23.400713,
0.440000,25.350773,
0.446667,24.700753,
0.453333,23.400713,
0.460000,23.400713,
0.466667,21.450654,
0.473333,23.400713,
0.480000,24.050733,
0.486667,20.800634,
0.493333,22.100674,
0.500000,20.800634,
0.506667,17.550535,
0.513333,22.100674,
0.520000,20.800634,
0.526667,20.150614,
0.533333,20.800634,
0.540000,20.150614,
0.546667,22.750694,
0.553333,22.750694,
0.560000,23.400713,
0.566667,22.100674,
0.573333,23.400713,
0.580000,24.700753,
0.586667,23.400713,
0.593333,24.700753,
0.600000,22.750694,
0.606667,26.000793,
0.613333,23.400713,
0.620000,22.750694,
0.626667,24.050733,
0.633333,22.750694,
0.640000,23.400713,
0.646667,22.750694,
0.653333,21.450654,
0.660000,22.100674,
0.666667,19.500595,
0.673333,17.550535,
0.680000,20.150614,
0.686667,18.850575,
0.693333,18.850575,
0.700000,18.200555,
0.706667,19.500595,
0.713333,18.850575,
0.720000,18.850575,
0.726667,17.550535,
0.733333,16.250495,
0.740000,16.250495,
0.746667,15.600476,
0.753333,15.600476,
0.760000,13.650416,
0.766667,14.300436,
0.773333,13.650416,
0.780000,14.950456,
0.786667,13.000396,
0.793333,14.300436,
0.800000,14.300436,
0.806667,14.300436,
0.813333,12.350377,
0.820000,12.350377,
0.826667,11.050337,
0.833333,11.050337,
0.840000,13.000396,
0.846667,5.850178,
0.853333,11.700357,
0.860000,10.400317,
0.866667,11.700357,
0.873333,10.400317,
0.880000,11.050337,
0.886667,9.100277,
0.893333,9.750297,
0.900000,6.500198,
0.906667,7.150218,
0.913333,8.450258,
0.920000,6.500198,
0.926667,7.150218,
0.933333,5.200159,
0.940000,5.850178,
0.946667,7.800238,
0.953333,8.450258,
0.960000,8.450258,
0.966667,9.100277,
0.973333,9.750297,
0.980000,9.100277,
0.986667,10.400317,
0.993333,8.450258,
1.000000,8.450258,
1.006667,6.500198,
1.013333,8.450258,
1.020000,5.200159,
1.026667,5.200159,
1.033333,8.450258,
1.040000,3.250099,
1.046667,5.850178,
1.053333,8.450258,
