
Seconds, L4
0.000000,6.628883,
0.006667,6.628883,
0.013333,8.286104,
0.020000,7.457494,
0.026667,6.628883,
0.033333,7.457494,
0.040000,5.800273,
0.046667,5.800273,
0.053333,8.286104,
0.060000,6.628883,
0.066667,9.943325,
0.073333,8.286104,
0.080000,9.114715,
0.086667,9.943325,
0.093333,8.286104,
0.100000,8.286104,
0.106667,6.628883,
0.113333,9.114715,
0.120000,9.943325,
0.126667,9.114715,
0.133333,9.114715,
0.140000,9.114715,
0.146667,9.943325,
0.153333,10.771936,
0.160000,9.943325,
0.166667,10.771936,
0.173333,11.600546,
0.180000,9.114715,
0.186667,13.257767,
0.193333,10.771936,
0.200000,9.943325,
0.206667,8.286104,
0.213333,10.771936,
0.220000,12.429156,
0.226667,9.114715,
0.233333,10.771936,
0.240000,10.771936,
0.246667,8.286104,
0.253333,12.429156,
0.260000,7.457494,
0.266667,8.286104,
0.273333,9.943325,
0.280000,8.286104,
0.286667,9.114715,
0.293333,8.286104,
0.300000,9.943325,
0.306667,9.943325,
0.313333,8.286104,
0.320000,7.457494,
0.326667,6.628883,
0.333333,8.286104,
0.340000,8.286104,
0.346667,8.286104,
0.353333,9.943325,
0.360000,8.286104,
0.366667,9.114715,
0.373333,9.114715,
0.380000,7.457494,
0.386667,11.600546,
0.393333,7.457494,
0.400000,8.286104,
0.406667,7.457494,
0.413333,7.457494,
0.420000,11.600546,
0.426667,7.457494,
0.433333,7.457494,
0.440000,7.457494,
0.446667,6.628883,
0.453333,11.600546,
0.460000,4.971663,
0.466667,7.457494,
0.473333,7.457494,
0.480000,6.628883,
0.486667,9.114715,
0.493333,7.457494,
0.500000,8.286104,
0.506667,4.971663,
0.513333,5.800273,
0.520000,8.286104,
0.526667,7.457494,
0.533333,6.628883,
0.540000,7.457494,
0.546667,5.800273,
0.553333,9.114715,
0.560000,6.628883,
0.566667,5.800273,
0.573333,5.800273,
0.580000,4.143052,
0.586667,8.286104,
0.593333,4.971663,
0.600000,6.628883,
0.606667,4.971663,
0.613333,4.143052,
0.620000,7.457494,
0.626667,5.800273,
0.633333,4.143052,
0.640000,4.971663,
0.646667,4.971663,
0.653333,9.114715,
0.660000,4.143052,
0.666667,4.143052,
0.673333,4.971663,
0.680000,4.971663,
0.686667,5.800273,
0.693333,4.143052,
0.700000,2.485831,
0.706667,1.657221,
0.713333,1.657221,
0.720000,2.485831,
0.726667,0.828610,
0.733333,1.657221,
0.740000,0.000000,
0.746667,0.000000,
0.753333,3.314442,
0.760000,1.657221,
0.766667,1.657221,
0.773333,1.657221,
0.780000,0.828610,
0.786667,3.314442,
0.793333,0.828610,
0.800000,0.828610,
0.806667,0.828610,
0.813333,0.000000,
0.820000,3.314442,
0.826667,0.000000,
0.833333,2.485831,
0.840000,0.000000,
0.846667,0.000000,
0.853333,1.657221,
0.860000,0.000000,
0.866667,0.000000,
0.873333,0.000000,
0.880000,0.000000,
0.886667,2.485831,
0.893333,0.000000,
0.900000,1.657221,
0.906667,0.000000,
0.913333,0.000000,
0.920000,0.828610,
0.926667,0.000000,
0.933333,0.000000,
0.940000,0.828610,
0.946667,0.000000,
0.953333,4.143052,
0.960000,0.000000,
0.966667,0.828610,
0.973333,1.657221,
0.980000,1.657221,
0.986667,2.485831,
0.993333,0.000000,
1.000000,1.657221,
1.006667,0.000000,
1.013333,0.000000,
1.020000,2.485831,
1.026667,0.828610,
1.033333,0.828610,
1.040000,1.657221,
1.046667,0.000000,
1.053333,1.657221,
1.060000,0.828610,
1.066667,0.000000,
1.073333,0.000000,
1.080000,0.000000,
1.086667,1.657221,
1.093333,0.828610,
1.100000,0.828610,
1.106667,0.000000,
1.113333,0.000000,
1.120000,1.657221,
1.126667,0.828610,
1.133333,0.000000,
1.140000,0.828610,
1.146667,0.000000,
1.153333,0.828610,
1.160000,0.000000,
1.166667,0.828610,
1.173333,0.000000,
1.180000,0.000000,
1.186667,1.657221,
1.193333,0.828610,
1.200000,0.828610,
1.206667,0.000000,
1.213333,1.657221,
1.220000,0.828610,
1.226667,0.000000,
1.233333,0.828610,
1.240000,0.000000,
1.246667,0.000000,
1.253333,2.485831,
1.260000,1.657221,
1.266667,1.657221,
1.273333,0.828610,
1.280000,0.000000,
1.286667,2.485831,
1.293333,0.000000,
1.300000,1.657221,
1.306667,0.000000,
1.313333,0.828610,
1.320000,1.657221,
1.326667,0.000000,
1.333333,0.828610,
1.340000,0.000000,
1.346667,1.657221,
1.353333,1.657221,
1.360000,0.828610,
1.366667,1.657221,
1.373333,0.000000,
1.380000,0.828610,
1.386667,0.828610,
1.393333,0.000000,
1.400000,0.828610,
1.406667,0.000000,
1.413333,0.000000,
1.420000,1.657221,
1.426667,0.000000,
1.433333,0.828610,
1.440000,0.000000,
1.446667,1.657221,
1.453333,0.828610,
1.460000,0.000000,
1.466667,0.828610,
1.473333,0.000000,
1.480000,0.000000,
1.486667,0.000000,
1.493333,0.828610,
1.500000,0.828610,
1.506667,0.000000,
1.513333,0.000000,
1.520000,1.657221,
1.526667,0.000000,
1.533333,1.657221,
1.540000,0.000000,
1.546667,2.485831,
1.553333,1.657221,
1.560000,0.000000,
1.566667,1.657221,
1.573333,0.000000,
1.580000,1.657221,
1.586667,3.314442,
1.593333,0.000000,
1.600000,0.000000,
1.606667,0.000000,
1.613333,0.000000,
1.620000,0.828610,
1.626667,0.000000,
1.633333,0.000000,
1.640000,0.000000,
1.646667,0.828610,
1.653333,0.000000,
1.660000,0.000000,
1.666667,0.000000,
1.673333,0.828610,
1.680000,0.000000,
1.686667,0.828610,
1.693333,0.000000,
1.700000,1.657221,
1.706667,0.000000,
1.713333,0.000000,
1.720000,1.657221,
1.726667,0.000000,
1.733333,0.828610,
1.740000,0.828610,
1.746667,2.485831,
1.753333,0.828610,
1.760000,0.000000,
1.766667,1.657221,
1.773333,0.000000,
1.780000,0.828610,
1.786667,0.828610,
1.793333,0.000000,
1.800000,0.828610,
1.806667,0.000000,
1.813333,0.000000,
1.820000,2.485831,
1.826667,0.000000,
1.833333,0.828610,
1.840000,0.000000,
1.846667,0.828610,
1.853333,1.657221,
1.860000,0.000000,
1.866667,1.657221,
1.873333,0.828610,
1.880000,1.657221,
1.886667,0.828610,
1.893333,0.000000,
1.900000,0.828610,
1.906667,0.000000,
1.913333,0.828610,
1.920000,0.828610,
1.926667,0.000000,
1.933333,0.828610,
1.940000,0.000000,
1.946667,0.828610,
1.953333,0.828610,
1.960000,0.000000,
1.966667,0.828610,
1.973333,0.000000,
1.980000,0.828610,
1.986667,0.000000,
1.993333,0.000000,
2.000000,0.828610,
2.006667,0.000000,
2.013333,0.828610,
2.020000,0.000000,
2.026667,0.000000,
2.033333,0.828610,
2.040000,0.828610,
2.046667,1.657221,
2.053333,0.000000,
2.060000,0.000000,
2.066667,0.828610,
2.073333,0.000000,
2.080000,0.000000,
2.086667,0.000000,
2.093333,0.000000,
2.100000,0.828610,
2.106667,0.000000,
2.113333,0.828610,
2.120000,0.000000,
2.126667,0.000000,
2.133333,0.828610,
2.140000,0.000000,
2.146667,1.657221,
2.153333,0.000000,
2.160000,0.828610,
2.166667,0.828610,
2.173333,0.000000,
2.180000,0.000000,
2.186667,0.828610,
2.193333,0.000000,
2.200000,0.828610,
2.206667,0.000000,
2.213333,0.000000,
2.220000,1.657221,
2.226667,0.000000,
2.233333,0.828610,
2.240000,0.000000,
2.246667,0.828610,
2.253333,1.657221,
2.260000,0.000000,
2.266667,0.828610,
2.273333,0.000000,
2.280000,0.000000,
2.286667,0.000000,
2.293333,0.000000,
2.300000,0.828610,
2.306667,0.000000,
2.313333,0.828610,
2.320000,0.000000,
2.326667,0.000000,
2.333333,0.828610,
2.340000,0.000000,
2.346667,0.000000,
2.353333,0.000000,
2.360000,0.000000,
2.366667,0.828610,
2.373333,0.000000,
2.380000,0.828610,
2.386667,0.828610,
2.393333,0.000000,
2.400000,0.828610,
2.406667,0.828610,
2.413333,0.000000,
2.420000,0.000000,
2.426667,0.000000,
2.433333,0.828610,
2.440000,0.000000,
2.446667,0.000000,
2.453333,0.000000,
2.460000,0.000000,
2.466667,1.657221,
2.473333,0.000000,
2.480000,0.000000,
2.486667,0.000000,
2.493333,0.000000,
2.500000,1.657221,
2.506667,0.000000,
2.513333,1.657221,
2.520000,0.000000,
2.526667,0.000000,
2.533333,1.657221,
2.540000,0.000000,
2.546667,0.828610,
2.553333,0.000000,
2.560000,0.000000,
2.566667,1.657221,
2.573333,0.000000,
2.580000,0.828610,
2.586667,0.828610,
2.593333,0.000000,
2.600000,0.828610,
2.606667,0.000000,
2.613333,0.000000,
2.620000,0.000000,
2.626667,0.000000,
2.633333,0.000000,
2.640000,0.000000,
2.646667,0.828610,
2.653333,0.000000,
2.660000,0.000000,
2.666667,1.657221,
2.673333,0.000000,
2.680000,0.000000,
2.686667,0.000000,
2.693333,0.000000,
2.700000,1.657221,
2.706667,0.000000,
2.713333,0.828610,
2.720000,0.000000,
2.726667,0.000000,
2.733333,3.314442,
2.740000,0.000000,
2.746667,0.828610,
2.753333,0.000000,
2.760000,0.000000,
2.766667,1.657221,
2.773333,0.000000,
2.780000,1.657221,
2.786667,0.828610,
2.793333,0.000000,
2.800000,0.000000,
2.806667,0.000000,
2.813333,0.828610,
2.820000,0.828610,
2.826667,0.828610,
2.833333,0.828610,
2.840000,0.000000,
2.846667,0.000000,
2.853333,0.000000,
2.860000,0.000000,
2.866667,2.485831,
2.873333,0.828610,
2.880000,0.828610,
2.886667,0.828610,
2.893333,0.000000,
2.900000,3.314442,
2.906667,0.000000,
2.913333,0.828610,
2.920000,0.000000,
2.926667,0.000000,
2.933333,1.657221,
2.940000,0.000000,
2.946667,0.000000,
2.953333,0.000000,
2.960000,0.000000,
2.966667,1.657221,
2.973333,0.000000,
2.980000,0.828610,
2.986667,0.000000,
2.993333,0.828610,
3.000000,2.485831,
3.006667,0.828610,
3.013333,0.828610,
3.020000,0.000000,
3.026667,0.000000,
3.033333,1.657221,
3.040000,0.000000,
3.046667,1.657221,
3.053333,0.000000,
3.060000,0.000000,
3.066667,1.657221,
3.073333,0.000000,
3.080000,0.000000,
3.086667,0.000000,
3.093333,0.000000,
3.100000,0.828610,
3.106667,0.000000,
3.113333,0.000000,
3.120000,0.000000,
3.126667,1.657221,
3.133333,0.828610,
3.140000,0.828610,
3.146667,1.657221,
3.153333,0.828610,
3.160000,0.828610,
3.166667,0.828610,
3.173333,0.000000,
3.180000,0.828610,
3.186667,0.000000,
3.193333,0.000000,
3.200000,0.000000,
3.206667,0.000000,
3.213333,0.000000,
3.220000,0.000000,
3.226667,1.657221,
3.233333,2.485831,
3.240000,0.000000,
3.246667,0.828610,
3.253333,0.000000,
3.260000,0.000000,
3.266667,0.000000,
3.273333,0.000000,
3.280000,0.000000,
3.286667,0.000000,
3.293333,0.000000,
3.300000,0.828610,
3.306667,0.000000,
3.313333,0.000000,
3.320000,0.000000,
3.326667,0.828610,
3.333333,0.828610,
3.340000,0.000000,
3.346667,0.000000,
3.353333,0.000000,
3.360000,0.000000,
3.366667,0.828610,
3.373333,0.828610,
3.380000,0.000000,
3.386667,0.000000,
3.393333,1.657221,
3.400000,0.000000,
3.406667,0.000000,
3.413333,0.828610,
3.420000,0.000000,
3.426667,1.657221,
3.433333,0.828610,
3.440000,0.000000,
3.446667,0.000000,
3.453333,0.000000,
3.460000,0.000000,
3.466667,0.828610,
3.473333,0.000000,
3.480000,0.828610,
3.486667,0.000000,
3.493333,0.000000,
3.500000,0.000000,
3.506667,0.000000,
3.513333,0.828610,
3.520000,0.000000,
3.526667,0.000000,
3.533333,0.828610,
3.540000,0.000000,
3.546667,0.828610,
3.553333,0.000000,
3.560000,1.657221,
3.566667,0.828610,
3.573333,0.000000,
3.580000,0.000000,
3.586667,0.828610,
3.593333,1.657221,
3.600000,0.000000,
3.606667,0.000000,
3.613333,0.000000,
3.620000,0.000000,
3.626667,1.657221,
3.633333,0.828610,
3.640000,0.000000,
3.646667,0.000000,
3.653333,0.000000,
3.660000,0.000000,
3.666667,0.000000,
3.673333,0.000000,
3.680000,0.000000,
3.686667,0.000000,
3.693333,0.828610,
3.700000,0.828610,
3.706667,0.000000,
3.713333,0.000000,
3.720000,0.000000,
3.726667,0.828610,
3.733333,0.000000,
3.740000,0.000000,
3.746667,0.000000,
3.753333,0.000000,
