
Seconds, L3
0.000000,0.000000,
0.006667,0.993380,
0.013333,1.986760,
0.020000,0.000000,
0.026667,0.993380,
0.033333,1.986760,
0.040000,1.986760,
0.046667,3.973520,
0.053333,5.960280,
0.060000,5.960280,
0.066667,8.940420,
0.073333,7.947040,
0.080000,9.933800,
0.086667,9.933800,
0.093333,10.927180,
0.100000,10.927180,
0.106667,9.933800,
0.113333,11.920560,
0.120000,10.927180,
0.126667,12.913940,
0.133333,13.907320,
0.140000,15.894080,
0.146667,18.874220,
0.153333,17.880840,
0.160000,17.880840,
0.166667,19.867600,
0.173333,17.880840,
0.180000,15.894080,
0.186667,16.887460,
0.193333,18.874220,
0.200000,20.860980,
0.206667,22.847740,
0.213333,25.827880,
0.220000,23.841120,
0.226667,25.827880,
0.233333,26.821260,
0.240000,25.827880,
0.246667,26.821260,
0.253333,25.827880,
0.260000,24.834500,
0.266667,26.821260,
0.273333,25.827880,
0.280000,26.821260,
0.286667,26.821260,
0.293333,26.821260,
0.300000,26.821260,
0.306667,24.834500,
0.313333,25.827880,
0.320000,26.821260,
0.326667,24.834500,
0.333333,24.834500,
0.340000,23.841120,
0.346667,20.860980,
0.353333,21.854360,
0.360000,21.854360,
0.366667,22.847740,
0.373333,21.854360,
0.380000,21.854360,
0.386667,20.860980,
0.393333,18.874220,
0.400000,18.874220,
0.406667,14.900700,
0.413333,17.880840,
0.420000,19.867600,
0.426667,17.880840,
0.433333,18.874220,
0.440000,17.880840,
0.446667,19.867600,
0.453333,20.860980,
0.460000,20.860980,
0.466667,20.860980,
0.473333,17.880840,
0.480000,19.867600,
0.486667,19.867600,
0.493333,20.860980,
0.500000,21.854360,
0.506667,19.867600,
0.513333,20.860980,
0.520000,20.860980,
0.526667,20.860980,
0.533333,21.854360,
0.540000,19.867600,
0.546667,20.860980,
0.553333,21.854360,
0.560000,21.854360,
0.566667,22.847740,
0.573333,20.860980,
0.580000,19.867600,
0.586667,19.867600,
0.593333,18.874220,
0.600000,19.867600,
0.606667,16.887460,
0.613333,18.874220,
0.620000,19.867600,
0.626667,18.874220,
0.633333,20.860980,
0.640000,17.880840,
0.646667,19.867600,
0.653333,20.860980,
0.660000,22.847740,
0.666667,22.847740,
0.673333,20.860980,
0.680000,21.854360,
0.686667,21.854360,
0.693333,21.854360,
0.700000,21.854360,
0.706667,19.867600,
0.713333,21.854360,
0.720000,22.847740,
0.726667,22.847740,
0.733333,25.827880,
0.740000,24.834500,
0.746667,26.821260,
0.753333,27.814640,
0.760000,26.821260,
0.766667,27.814640,
0.773333,27.814640,
0.780000,26.821260,
0.786667,26.821260,
0.793333,26.821260,
0.800000,30.794780,
0.806667,26.821260,
0.813333,27.814640,
0.820000,28.808020,
0.826667,27.814640,
0.833333,29.801400,
0.840000,28.808020,
0.846667,31.788160,
0.853333,30.794780,
0.860000,30.794780,
0.866667,31.788160,
0.873333,28.808020,
0.880000,32.781540,
0.886667,33.774920,
0.893333,33.774920,
0.900000,35.761680,
0.906667,33.774920,
0.913333,35.761680,
0.920000,35.761680,
0.926667,35.761680,
0.933333,38.741820,
0.940000,35.761680,
0.946667,36.755060,
0.953333,35.761680,
0.960000,34.768300,
0.966667,34.768300,
0.973333,31.788160,
0.980000,33.774920,
0.986667,34.768300,
0.993333,33.774920,
1.000000,35.761680,
1.006667,29.801400,
1.013333,31.788160,
1.020000,27.814640,
1.026667,28.808020,
1.033333,31.788160,
1.040000,31.788160,
1.046667,31.788160,
1.053333,28.808020,
1.060000,30.794780,
1.066667,31.788160,
1.073333,33.774920,
1.080000,32.781540,
1.086667,31.788160,
1.093333,32.781540,
1.100000,33.774920,
1.106667,33.774920,
1.113333,35.761680,
1.120000,36.755060,
1.126667,35.761680,
1.133333,35.761680,
1.140000,31.788160,
1.146667,33.774920,
1.153333,32.781540,
1.160000,32.781540,
1.166667,33.774920,
1.173333,33.774920,
1.180000,34.768300,
1.186667,34.768300,
1.193333,35.761680,
1.200000,36.755060,
1.206667,34.768300,
1.213333,37.748440,
1.220000,35.761680,
1.226667,35.761680,
1.233333,35.761680,
1.240000,33.774920,
1.246667,34.768300,
1.253333,33.774920,
1.260000,32.781540,
1.266667,34.768300,
1.273333,30.794780,
1.280000,34.768300,
1.286667,33.774920,
1.293333,33.774920,
1.300000,33.774920,
1.306667,31.788160,
1.313333,33.774920,
1.320000,33.774920,
1.326667,32.781540,
1.333333,33.774920,
1.340000,31.788160,
1.346667,33.774920,
1.353333,30.794780,
1.360000,31.788160,
1.366667,32.781540,
1.373333,29.801400,
1.380000,33.774920,
1.386667,31.788160,
1.393333,31.788160,
1.400000,35.761680,
1.406667,32.781540,
1.413333,35.761680,
1.420000,32.781540,
1.426667,32.781540,
1.433333,34.768300,
1.440000,31.788160,
1.446667,36.755060,
1.453333,35.761680,
1.460000,34.768300,
1.466667,34.768300,
1.473333,31.788160,
1.480000,33.774920,
1.486667,31.788160,
1.493333,33.774920,
1.500000,33.774920,
1.506667,30.794780,
1.513333,37.748440,
1.520000,34.768300,
1.526667,31.788160,
1.533333,33.774920,
1.540000,32.781540,
1.546667,33.774920,
1.553333,31.788160,
1.560000,32.781540,
1.566667,37.748440,
1.573333,35.761680,
1.580000,35.761680,
1.586667,31.788160,
1.593333,33.774920,
1.600000,33.774920,
1.606667,34.768300,
1.613333,37.748440,
1.620000,34.768300,
1.626667,33.774920,
1.633333,34.768300,
1.640000,40.728580,
1.646667,42.715340,
1.653333,38.741820,
1.660000,35.761680,
1.666667,38.741820,
1.673333,36.755060,
1.680000,37.748440,
1.686667,37.748440,
1.693333,38.741820,
1.700000,40.728580,
1.706667,35.761680,
1.713333,38.741820,
1.720000,34.768300,
1.726667,35.761680,
1.733333,37.748440,
1.740000,33.774920,
1.746667,39.735200,
1.753333,39.735200,
1.760000,39.735200,
1.766667,36.755060,
1.773333,32.781540,
1.780000,34.768300,
1.786667,32.781540,
1.793333,31.788160,
1.800000,31.788160,
1.806667,32.781540,
1.813333,35.761680,
1.820000,31.788160,
1.826667,35.761680,
1.833333,33.774920,
1.840000,29.801400,
1.846667,33.774920,
1.853333,29.801400,
1.860000,30.794780,
1.866667,32.781540,
1.873333,25.827880,
1.880000,31.788160,
1.886667,33.774920,
1.893333,32.781540,
1.900000,33.774920,
1.906667,31.788160,
1.913333,34.768300,
1.920000,33.774920,
1.926667,34.768300,
1.933333,33.774920,
1.940000,32.781540,
1.946667,35.761680,
1.953333,33.774920,
1.960000,33.774920,
1.966667,34.768300,
1.973333,32.781540,
1.980000,35.761680,
1.986667,33.774920,
1.993333,33.774920,
2.000000,34.768300,
2.006667,31.788160,
2.013333,34.768300,
2.020000,32.781540,
2.026667,33.774920,
2.033333,33.774920,
2.040000,32.781540,
2.046667,35.761680,
2.053333,34.768300,
2.060000,33.774920,
2.066667,35.761680,
2.073333,32.781540,
2.080000,35.761680,
2.086667,33.774920,
2.093333,32.781540,
2.100000,34.768300,
2.106667,31.788160,
2.113333,34.768300,
2.120000,34.768300,
2.126667,33.774920,
2.133333,35.761680,
2.140000,33.774920,
2.146667,37.748440,
2.153333,36.755060,
2.160000,37.748440,
2.166667,37.748440,
2.173333,37.748440,
2.180000,41.721960,
2.186667,39.735200,
2.193333,39.735200,
2.200000,40.728580,
2.206667,37.748440,
2.213333,41.721960,
2.220000,39.735200,
2.226667,39.735200,
2.233333,41.721960,
2.240000,38.741820,
2.246667,41.721960,
2.253333,38.741820,
2.260000,38.741820,
2.266667,40.728580,
2.273333,37.748440,
2.280000,40.728580,
2.286667,38.741820,
2.293333,39.735200,
2.300000,41.721960,
2.306667,39.735200,
2.313333,42.715340,
2.320000,40.728580,
2.326667,41.721960,
2.333333,41.721960,
2.340000,37.748440,
2.346667,41.721960,
2.353333,38.741820,
2.360000,40.728580,
2.366667,40.728580,
2.373333,38.741820,
2.380000,43.708720,
2.386667,39.735200,
2.393333,40.728580,
2.400000,40.728580,
2.406667,38.741820,
2.413333,41.721960,
2.420000,40.728580,
2.426667,40.728580,
2.433333,40.728580,
2.440000,39.735200,
2.446667,42.715340,
2.453333,38.741820,
2.460000,40.728580,
2.466667,41.721960,
2.473333,39.735200,
2.480000,42.715340,
2.486667,39.735200,
2.493333,40.728580,
2.500000,41.721960,
2.506667,39.735200,
2.513333,43.708720,
2.520000,39.735200,
2.526667,41.721960,
2.533333,41.721960,
2.540000,39.735200,
2.546667,42.715340,
2.553333,39.735200,
2.560000,41.721960,
2.566667,41.721960,
2.573333,40.728580,
2.580000,42.715340,
2.586667,40.728580,
2.593333,40.728580,
2.600000,41.721960,
2.606667,38.741820,
2.613333,42.715340,
2.620000,38.741820,
2.626667,39.735200,
2.633333,41.721960,
2.640000,37.748440,
2.646667,40.728580,
2.653333,37.748440,
2.660000,37.748440,
2.666667,39.735200,
2.673333,35.761680,
2.680000,36.755060,
2.686667,35.761680,
2.693333,35.761680,
2.700000,33.774920,
2.706667,26.821260,
2.713333,31.788160,
2.720000,24.834500,
2.726667,25.827880,
2.733333,24.834500,
2.740000,25.827880,
2.746667,29.801400,
2.753333,25.827880,
2.760000,24.834500,
2.766667,26.821260,
2.773333,22.847740,
2.780000,28.808020,
2.786667,27.814640,
2.793333,29.801400,
2.800000,31.788160,
2.806667,29.801400,
2.813333,32.781540,
2.820000,29.801400,
2.826667,31.788160,
2.833333,32.781540,
2.840000,29.801400,
2.846667,32.781540,
2.853333,27.814640,
2.860000,29.801400,
2.866667,29.801400,
2.873333,25.827880,
2.880000,29.801400,
2.886667,25.827880,
2.893333,26.821260,
2.900000,27.814640,
2.906667,25.827880,
2.913333,28.808020,
2.920000,25.827880,
2.926667,26.821260,
2.933333,29.801400,
2.940000,28.808020,
2.946667,31.788160,
2.953333,29.801400,
2.960000,31.788160,
2.966667,32.781540,
