
Seconds, L4
0.000000,14.914988,
0.006667,13.257767,
0.013333,12.429156,
0.020000,14.086377,
0.026667,10.771936,
0.033333,10.771936,
0.040000,12.429156,
0.046667,9.943325,
0.053333,12.429156,
0.060000,14.914988,
0.066667,12.429156,
0.073333,13.257767,
0.080000,13.257767,
0.086667,14.086377,
0.093333,18.229430,
0.100000,13.257767,
0.106667,18.229430,
0.113333,16.572209,
0.120000,17.400819,
0.126667,16.572209,
0.133333,9.943325,
0.140000,16.572209,
0.146667,19.058040,
0.153333,18.229430,
0.160000,18.229430,
0.166667,14.914988,
0.173333,14.914988,
0.180000,14.086377,
0.186667,16.572209,
0.193333,16.572209,
0.200000,11.600546,
0.206667,11.600546,
0.213333,11.600546,
0.220000,15.743598,
0.226667,14.086377,
0.233333,8.286104,
0.240000,12.429156,
0.246667,10.771936,
0.253333,10.771936,
0.260000,14.086377,
0.266667,11.600546,
0.273333,13.257767,
0.280000,11.600546,
0.286667,11.600546,
0.293333,12.429156,
0.300000,9.114715,
0.306667,14.086377,
0.313333,14.086377,
0.320000,10.771936,
0.326667,11.600546,
0.333333,11.600546,
0.340000,10.771936,
0.346667,10.771936,
0.353333,10.771936,
0.360000,13.257767,
0.366667,9.114715,
0.373333,13.257767,
0.380000,12.429156,
0.386667,13.257767,
0.393333,14.914988,
0.400000,11.600546,
0.406667,13.257767,
0.413333,10.771936,
0.420000,13.257767,
0.426667,13.257767,
0.433333,13.257767,
0.440000,14.086377,
0.446667,13.257767,
0.453333,14.086377,
0.460000,14.914988,
0.466667,13.257767,
0.473333,14.914988,
0.480000,14.914988,
0.486667,14.914988,
0.493333,14.086377,
0.500000,14.086377,
0.506667,13.257767,
0.513333,14.086377,
0.520000,14.086377,
0.526667,14.086377,
0.533333,14.086377,
0.540000,14.086377,
0.546667,14.086377,
0.553333,14.086377,
0.560000,13.257767,
0.566667,13.257767,
0.573333,14.914988,
0.580000,14.086377,
0.586667,14.086377,
0.593333,12.429156,
0.600000,11.600546,
0.606667,12.429156,
0.613333,10.771936,
0.620000,13.257767,
0.626667,13.257767,
0.633333,10.771936,
0.640000,10.771936,
0.646667,11.600546,
0.653333,10.771936,
0.660000,10.771936,
0.666667,7.457494,
0.673333,9.943325,
0.680000,9.114715,
0.686667,9.114715,
0.693333,9.114715,
0.700000,7.457494,
0.706667,7.457494,
0.713333,7.457494,
0.720000,8.286104,
0.726667,6.628883,
0.733333,5.800273,
0.740000,7.457494,
0.746667,8.286104,
0.753333,11.600546,
0.760000,9.943325,
0.766667,10.771936,
0.773333,10.771936,
0.780000,8.286104,
0.786667,6.628883,
0.793333,6.628883,
0.800000,4.143052,
0.806667,7.457494,
0.813333,4.971663,
0.820000,7.457494,
0.826667,6.628883,
0.833333,4.143052,
0.840000,5.800273,
0.846667,4.143052,
0.853333,3.314442,
0.860000,2.485831,
0.866667,2.485831,
0.873333,1.657221,
0.880000,2.485831,
0.886667,4.971663,
0.893333,1.657221,
0.900000,4.143052,
0.906667,4.143052,
0.913333,2.485831,
0.920000,4.143052,
0.926667,5.800273,
0.933333,1.657221,
0.940000,4.143052,
0.946667,4.143052,
0.953333,3.314442,
0.960000,0.000000,
0.966667,2.485831,
0.973333,4.143052,
0.980000,0.828610,
0.986667,3.314442,
0.993333,3.314442,
1.000000,0.828610,
1.006667,6.628883,
1.013333,2.485831,
1.020000,4.143052,
1.026667,4.143052,
1.033333,2.485831,
1.040000,7.457494,
1.046667,4.143052,
1.053333,5.800273,
1.060000,6.628883,
1.066667,1.657221,
1.073333,4.971663,
1.080000,2.485831,
1.086667,3.314442,
1.093333,2.485831,
1.100000,1.657221,
1.106667,4.143052,
1.113333,2.485831,
1.120000,1.657221,
1.126667,2.485831,
1.133333,0.000000,
1.140000,3.314442,
1.146667,0.828610,
1.153333,3.314442,
1.160000,2.485831,
1.166667,0.000000,
1.173333,3.314442,
1.180000,0.828610,
1.186667,1.657221,
1.193333,0.000000,
1.200000,1.657221,
1.206667,4.143052,
1.213333,1.657221,
1.220000,1.657221,
1.226667,3.314442,
1.233333,0.828610,
1.240000,5.800273,
1.246667,3.314442,
1.253333,2.485831,
1.260000,4.143052,
1.266667,2.485831,
1.273333,4.971663,
1.280000,4.971663,
1.286667,4.143052,
1.293333,4.971663,
1.300000,4.143052,
1.306667,7.457494,
1.313333,3.314442,
1.320000,4.971663,
1.326667,4.971663,
1.333333,4.971663,
1.340000,6.628883,
1.346667,4.143052,
1.353333,5.800273,
1.360000,3.314442,
1.366667,3.314442,
1.373333,6.628883,
1.380000,4.143052,
1.386667,5.800273,
1.393333,4.971663,
1.400000,1.657221,
1.406667,6.628883,
1.413333,4.143052,
1.420000,6.628883,
1.426667,6.628883,
1.433333,4.971663,
1.440000,7.457494,
1.446667,5.800273,
1.453333,5.800273,
1.460000,4.971663,
1.466667,4.971663,
1.473333,9.114715,
1.480000,6.628883,
1.486667,8.286104,
1.493333,5.800273,
1.500000,7.457494,
1.506667,7.457494,
1.513333,8.286104,
1.520000,8.286104,
1.526667,9.114715,
1.533333,9.114715,
1.540000,9.943325,
1.546667,8.286104,
1.553333,8.286104,
1.560000,6.628883,
1.566667,7.457494,
1.573333,9.943325,
1.580000,7.457494,
1.586667,7.457494,
1.593333,6.628883,
1.600000,6.628883,
1.606667,9.114715,
1.613333,8.286104,
1.620000,7.457494,
1.626667,7.457494,
1.633333,7.457494,
1.640000,8.286104,
1.646667,4.971663,
1.653333,8.286104,
1.660000,8.286104,
1.666667,8.286104,
1.673333,9.943325,
1.680000,9.114715,
1.686667,9.943325,
1.693333,9.114715,
1.700000,10.771936,
1.706667,11.600546,
1.713333,9.114715,
1.720000,9.114715,
1.726667,5.800273,
1.733333,5.800273,
1.740000,8.286104,
1.746667,7.457494,
1.753333,9.943325,
1.760000,7.457494,
1.766667,10.771936,
1.773333,16.572209,
1.780000,10.771936,
1.786667,12.429156,
1.793333,10.771936,
1.800000,9.943325,
1.806667,14.086377,
1.813333,9.943325,
1.820000,9.114715,
1.826667,9.943325,
1.833333,8.286104,
1.840000,9.114715,
1.846667,7.457494,
1.853333,10.771936,
1.860000,7.457494,
1.866667,8.286104,
1.873333,10.771936,
1.880000,6.628883,
1.886667,7.457494,
1.893333,6.628883,
1.900000,8.286104,
1.906667,9.114715,
1.913333,9.114715,
1.920000,11.600546,
1.926667,10.771936,
1.933333,9.114715,
1.940000,11.600546,
1.946667,9.943325,
1.953333,8.286104,
1.960000,7.457494,
1.966667,8.286104,
1.973333,9.943325,
1.980000,6.628883,
1.986667,9.943325,
1.993333,7.457494,
2.000000,9.943325,
2.006667,10.771936,
2.013333,9.114715,
2.020000,9.943325,
2.026667,9.114715,
2.033333,11.600546,
2.040000,9.943325,
2.046667,10.771936,
2.053333,12.429156,
2.060000,11.600546,
2.066667,10.771936,
2.073333,11.600546,
2.080000,8.286104,
2.086667,7.457494,
2.093333,8.286104,
2.100000,6.628883,
2.106667,9.114715,
2.113333,6.628883,
2.120000,6.628883,
2.126667,8.286104,
2.133333,8.286104,
2.140000,8.286104,
2.146667,4.143052,
2.153333,9.943325,
2.160000,9.943325,
2.166667,8.286104,
2.173333,9.943325,
2.180000,6.628883,
2.186667,9.114715,
2.193333,8.286104,
2.200000,9.114715,
2.206667,9.943325,
2.213333,5.800273,
2.220000,10.771936,
2.226667,9.114715,
2.233333,11.600546,
2.240000,9.943325,
2.246667,6.628883,
2.253333,8.286104,
2.260000,9.114715,
2.266667,0.000000,
2.273333,4.971663,
2.280000,7.457494,
2.286667,7.457494,
2.293333,8.286104,
2.300000,10.771936,
2.306667,9.114715,
2.313333,6.628883,
2.320000,9.114715,
2.326667,4.971663,
