
Seconds, L3
0.000000,13.907320,
0.006667,13.907320,
0.013333,14.900700,
0.020000,14.900700,
0.026667,14.900700,
0.033333,14.900700,
0.040000,13.907320,
0.046667,14.900700,
0.053333,13.907320,
0.060000,14.900700,
0.066667,14.900700,
0.073333,13.907320,
0.080000,13.907320,
0.086667,13.907320,
0.093333,13.907320,
0.100000,13.907320,
0.106667,12.913940,
0.113333,13.907320,
0.120000,13.907320,
0.126667,13.907320,
0.133333,14.900700,
0.140000,12.913940,
0.146667,14.900700,
0.153333,13.907320,
0.160000,12.913940,
0.166667,13.907320,
0.173333,11.920560,
0.180000,12.913940,
0.186667,13.907320,
0.193333,12.913940,
0.200000,12.913940,
0.206667,10.927180,
0.213333,12.913940,
0.220000,12.913940,
0.226667,12.913940,
0.233333,13.907320,
0.240000,10.927180,
0.246667,13.907320,
0.253333,13.907320,
0.260000,14.900700,
0.266667,13.907320,
0.273333,12.913940,
0.280000,13.907320,
0.286667,12.913940,
0.293333,13.907320,
0.300000,13.907320,
0.306667,12.913940,
0.313333,13.907320,
0.320000,12.913940,
0.326667,13.907320,
0.333333,15.894080,
0.340000,12.913940,
0.346667,15.894080,
0.353333,13.907320,
0.360000,14.900700,
0.366667,15.894080,
0.373333,13.907320,
0.380000,13.907320,
0.386667,13.907320,
0.393333,14.900700,
0.400000,13.907320,
0.406667,12.913940,
0.413333,13.907320,
0.420000,13.907320,
0.426667,14.900700,
0.433333,15.894080,
0.440000,13.907320,
0.446667,13.907320,
0.453333,13.907320,
0.460000,13.907320,
0.466667,13.907320,
0.473333,12.913940,
0.480000,13.907320,
0.486667,12.913940,
0.493333,12.913940,
0.500000,13.907320,
0.506667,12.913940,
0.513333,12.913940,
0.520000,12.913940,
0.526667,14.900700,
0.533333,14.900700,
0.540000,12.913940,
0.546667,15.894080,
0.553333,13.907320,
0.560000,13.907320,
0.566667,13.907320,
0.573333,12.913940,
0.580000,13.907320,
0.586667,12.913940,
0.593333,12.913940,
0.600000,13.907320,
0.606667,13.907320,
0.613333,13.907320,
0.620000,13.907320,
0.626667,13.907320,
0.633333,13.907320,
0.640000,13.907320,
0.646667,13.907320,
0.653333,13.907320,
0.660000,13.907320,
0.666667,14.900700,
0.673333,12.913940,
0.680000,13.907320,
0.686667,13.907320,
0.693333,13.907320,
0.700000,13.907320,
0.706667,12.913940,
0.713333,13.907320,
0.720000,13.907320,
0.726667,13.907320,
0.733333,15.894080,
0.740000,12.913940,
0.746667,14.900700,
0.753333,14.900700,
0.760000,13.907320,
0.766667,13.907320,
0.773333,13.907320,
0.780000,14.900700,
0.786667,13.907320,
0.793333,13.907320,
0.800000,13.907320,
0.806667,13.907320,
0.813333,13.907320,
0.820000,13.907320,
0.826667,13.907320,
0.833333,14.900700,
0.840000,13.907320,
0.846667,14.900700,
0.853333,13.907320,
0.860000,13.907320,
0.866667,14.900700,
0.873333,12.913940,
0.880000,13.907320,
0.886667,13.907320,
0.893333,13.907320,
0.900000,13.907320,
0.906667,13.907320,
0.913333,13.907320,
0.920000,13.907320,
0.926667,14.900700,
0.933333,13.907320,
0.940000,13.907320,
0.946667,13.907320,
0.953333,13.907320,
0.960000,12.913940,
0.966667,13.907320,
0.973333,12.913940,
0.980000,13.907320,
0.986667,12.913940,
0.993333,13.907320,
1.000000,13.907320,
1.006667,11.920560,
1.013333,13.907320,
1.020000,12.913940,
1.026667,13.907320,
1.033333,13.907320,
1.040000,12.913940,
1.046667,14.900700,
1.053333,13.907320,
1.060000,13.907320,
1.066667,13.907320,
1.073333,13.907320,
1.080000,14.900700,
1.086667,12.913940,
1.093333,13.907320,
1.100000,13.907320,
1.106667,13.907320,
1.113333,15.894080,
1.120000,14.900700,
1.126667,13.907320,
1.133333,13.907320,
1.140000,12.913940,
1.146667,15.894080,
1.153333,15.894080,
1.160000,15.894080,
1.166667,13.907320,
1.173333,14.900700,
1.180000,16.887460,
1.186667,14.900700,
1.193333,13.907320,
1.200000,14.900700,
1.206667,13.907320,
1.213333,15.894080,
1.220000,13.907320,
1.226667,15.894080,
1.233333,15.894080,
1.240000,15.894080,
1.246667,16.887460,
1.253333,14.900700,
1.260000,15.894080,
1.266667,13.907320,
1.273333,13.907320,
1.280000,16.887460,
1.286667,15.894080,
1.293333,15.894080,
1.300000,15.894080,
1.306667,15.894080,
1.313333,16.887460,
1.320000,16.887460,
1.326667,18.874220,
1.333333,15.894080,
1.340000,15.894080,
1.346667,13.907320,
1.353333,17.880840,
1.360000,17.880840,
1.366667,17.880840,
1.373333,17.880840,
1.380000,19.867600,
1.386667,15.894080,
1.393333,16.887460,
1.400000,16.887460,
1.406667,16.887460,
1.413333,17.880840,
1.420000,15.894080,
1.426667,15.894080,
1.433333,17.880840,
1.440000,17.880840,
1.446667,19.867600,
1.453333,19.867600,
1.460000,19.867600,
1.466667,19.867600,
1.473333,20.860980,
1.480000,20.860980,
1.486667,18.874220,
1.493333,21.854360,
1.500000,22.847740,
1.506667,22.847740,
1.513333,23.841120,
1.520000,22.847740,
1.526667,22.847740,
1.533333,22.847740,
1.540000,23.841120,
1.546667,23.841120,
1.553333,23.841120,
1.560000,24.834500,
1.566667,25.827880,
1.573333,25.827880,
1.580000,28.808020,
1.586667,27.814640,
1.593333,28.808020,
1.600000,27.814640,
1.606667,27.814640,
1.613333,27.814640,
1.620000,25.827880,
1.626667,27.814640,
1.633333,25.827880,
1.640000,27.814640,
1.646667,27.814640,
1.653333,27.814640,
1.660000,26.821260,
1.666667,26.821260,
1.673333,24.834500,
1.680000,27.814640,
1.686667,25.827880,
1.693333,26.821260,
1.700000,26.821260,
1.706667,27.814640,
1.713333,27.814640,
1.720000,26.821260,
1.726667,28.808020,
1.733333,27.814640,
1.740000,26.821260,
1.746667,29.801400,
1.753333,27.814640,
1.760000,28.808020,
1.766667,28.808020,
1.773333,27.814640,
1.780000,31.788160,
1.786667,28.808020,
1.793333,31.788160,
1.800000,31.788160,
1.806667,33.774920,
1.813333,33.774920,
1.820000,30.794780,
1.826667,31.788160,
1.833333,30.794780,
1.840000,30.794780,
1.846667,31.788160,
1.853333,30.794780,
1.860000,30.794780,
1.866667,31.788160,
1.873333,29.801400,
1.880000,31.788160,
1.886667,29.801400,
1.893333,31.788160,
1.900000,30.794780,
1.906667,31.788160,
1.913333,31.788160,
1.920000,30.794780,
1.926667,31.788160,
1.933333,31.788160,
1.940000,28.808020,
1.946667,31.788160,
1.953333,29.801400,
1.960000,29.801400,
1.966667,30.794780,
1.973333,29.801400,
1.980000,30.794780,
1.986667,30.794780,
1.993333,30.794780,
2.000000,30.794780,
2.006667,29.801400,
2.013333,31.788160,
2.020000,29.801400,
2.026667,31.788160,
2.033333,31.788160,
2.040000,31.788160,
2.046667,32.781540,
2.053333,31.788160,
2.060000,32.781540,
2.066667,33.774920,
2.073333,32.781540,
2.080000,33.774920,
2.086667,33.774920,
2.093333,34.768300,
2.100000,34.768300,
2.106667,33.774920,
2.113333,35.761680,
2.120000,33.774920,
2.126667,33.774920,
2.133333,32.781540,
2.140000,32.781540,
2.146667,33.774920,
2.153333,33.774920,
2.160000,34.768300,
2.166667,33.774920,
2.173333,33.774920,
2.180000,33.774920,
2.186667,31.788160,
2.193333,34.768300,
2.200000,33.774920,
2.206667,34.768300,
2.213333,33.774920,
2.220000,33.774920,
2.226667,34.768300,
2.233333,33.774920,
2.240000,33.774920,
2.246667,35.761680,
2.253333,32.781540,
2.260000,34.768300,
2.266667,33.774920,
2.273333,34.768300,
2.280000,35.761680,
2.286667,32.781540,
2.293333,33.774920,
2.300000,33.774920,
2.306667,33.774920,
2.313333,34.768300,
2.320000,31.788160,
2.326667,32.781540,
2.333333,32.781540,
2.340000,31.788160,
2.346667,32.781540,
2.353333,31.788160,
2.360000,32.781540,
2.366667,32.781540,
2.373333,33.774920,
2.380000,33.774920,
2.386667,31.788160,
2.393333,33.774920,
2.400000,33.774920,
2.406667,33.774920,
2.413333,33.774920,
2.420000,33.774920,
2.426667,33.774920,
2.433333,33.774920,
2.440000,33.774920,
2.446667,32.781540,
2.453333,31.788160,
2.460000,31.788160,
2.466667,31.788160,
2.473333,32.781540,
2.480000,32.781540,
2.486667,31.788160,
2.493333,31.788160,
2.500000,29.801400,
2.506667,30.794780,
2.513333,30.794780,
2.520000,29.801400,
2.526667,29.801400,
2.533333,30.794780,
2.540000,31.788160,
2.546667,32.781540,
2.553333,31.788160,
2.560000,32.781540,
2.566667,32.781540,
2.573333,32.781540,
2.580000,33.774920,
2.586667,32.781540,
2.593333,32.781540,
2.600000,32.781540,
2.606667,32.781540,
2.613333,32.781540,
2.620000,32.781540,
2.626667,33.774920,
2.633333,32.781540,
2.640000,33.774920,
2.646667,34.768300,
2.653333,32.781540,
2.660000,34.768300,
2.666667,33.774920,
2.673333,33.774920,
2.680000,32.781540,
2.686667,33.774920,
2.693333,34.768300,
2.700000,33.774920,
2.706667,33.774920,
2.713333,34.768300,
2.720000,33.774920,
2.726667,34.768300,
2.733333,34.768300,
2.740000,33.774920,
2.746667,34.768300,
2.753333,31.788160,
2.760000,34.768300,
2.766667,32.781540,
2.773333,32.781540,
2.780000,33.774920,
2.786667,33.774920,
2.793333,33.774920,
2.800000,32.781540,
2.806667,33.774920,
2.813333,33.774920,
2.820000,32.781540,
2.826667,33.774920,
2.833333,32.781540,
2.840000,32.781540,
2.846667,33.774920,
2.853333,33.774920,
2.860000,35.761680,
2.866667,34.768300,
2.873333,33.774920,
2.880000,34.768300,
2.886667,33.774920,
2.893333,35.761680,
2.900000,34.768300,
2.906667,34.768300,
2.913333,33.774920,
2.920000,31.788160,
2.926667,34.768300,
