
Seconds, L4
0.000000,0.828610,
0.006667,0.828610,
0.013333,0.000000,
0.020000,0.828610,
0.026667,1.657221,
0.033333,3.314442,
0.040000,6.628883,
0.046667,7.457494,
0.053333,7.457494,
0.060000,9.114715,
0.066667,10.771936,
0.073333,12.429156,
0.080000,11.600546,
0.086667,14.914988,
0.093333,15.743598,
0.100000,16.572209,
0.106667,16.572209,
0.113333,16.572209,
0.120000,18.229430,
0.126667,18.229430,
0.133333,18.229430,
0.140000,19.058040,
0.146667,20.715261,
0.153333,19.886650,
0.160000,21.543871,
0.166667,19.886650,
0.173333,20.715261,
0.180000,19.886650,
0.186667,21.543871,
0.193333,22.372482,
0.200000,22.372482,
0.206667,23.201092,
0.213333,24.029703,
0.220000,24.029703,
0.226667,24.858313,
0.233333,24.858313,
0.240000,24.029703,
0.246667,24.858313,
0.253333,24.858313,
0.260000,26.515534,
0.266667,24.029703,
0.273333,27.344144,
0.280000,26.515534,
0.286667,24.858313,
0.293333,27.344144,
0.300000,24.858313,
0.306667,26.515534,
0.313333,25.686923,
0.320000,25.686923,
0.326667,26.515534,
0.333333,24.858313,
0.340000,24.858313,
0.346667,24.858313,
0.353333,23.201092,
0.360000,24.858313,
0.366667,21.543871,
0.373333,26.515534,
0.380000,24.029703,
0.386667,24.029703,
0.393333,24.029703,
0.400000,22.372482,
0.406667,22.372482,
0.413333,19.886650,
0.420000,19.058040,
0.426667,19.058040,
0.433333,18.229430,
0.440000,19.886650,
0.446667,21.543871,
0.453333,19.886650,
0.460000,22.372482,
0.466667,17.400819,
0.473333,14.914988,
0.480000,18.229430,
0.486667,21.543871,
0.493333,17.400819,
0.500000,14.086377,
0.506667,14.914988,
0.513333,14.086377,
0.520000,18.229430,
0.526667,17.400819,
0.533333,14.914988,
0.540000,16.572209,
0.546667,16.572209,
0.553333,16.572209,
0.560000,18.229430,
0.566667,18.229430,
0.573333,16.572209,
0.580000,15.743598,
0.586667,14.914988,
0.593333,16.572209,
0.600000,16.572209,
0.606667,18.229430,
0.613333,15.743598,
0.620000,14.914988,
0.626667,15.743598,
0.633333,15.743598,
0.640000,14.914988,
0.646667,16.572209,
0.653333,16.572209,
0.660000,16.572209,
0.666667,15.743598,
0.673333,19.058040,
0.680000,19.058040,
0.686667,20.715261,
0.693333,19.886650,
0.700000,19.886650,
0.706667,20.715261,
0.713333,22.372482,
0.720000,23.201092,
0.726667,22.372482,
0.733333,18.229430,
0.740000,21.543871,
0.746667,21.543871,
0.753333,20.715261,
0.760000,22.372482,
0.766667,19.058040,
0.773333,21.543871,
0.780000,21.543871,
0.786667,20.715261,
0.793333,20.715261,
0.800000,18.229430,
0.806667,20.715261,
0.813333,20.715261,
0.820000,20.715261,
0.826667,21.543871,
0.833333,18.229430,
0.840000,20.715261,
0.846667,19.886650,
0.853333,20.715261,
0.860000,18.229430,
0.866667,15.743598,
0.873333,17.400819,
0.880000,18.229430,
0.886667,19.058040,
0.893333,18.229430,
0.900000,17.400819,
0.906667,19.886650,
0.913333,19.058040,
0.920000,19.058040,
0.926667,21.543871,
0.933333,19.886650,
0.940000,21.543871,
0.946667,20.715261,
0.953333,21.543871,
0.960000,19.886650,
0.966667,19.886650,
0.973333,20.715261,
0.980000,19.886650,
0.986667,20.715261,
0.993333,20.715261,
1.000000,20.715261,
1.006667,20.715261,
1.013333,20.715261,
1.020000,20.715261,
1.026667,21.543871,
1.033333,20.715261,
1.040000,20.715261,
1.046667,21.543871,
1.053333,20.715261,
1.060000,22.372482,
1.066667,19.058040,
1.073333,21.543871,
1.080000,20.715261,
1.086667,22.372482,
1.093333,21.543871,
1.100000,20.715261,
1.106667,24.029703,
1.113333,24.029703,
1.120000,23.201092,
1.126667,24.858313,
1.133333,22.372482,
1.140000,24.858313,
1.146667,22.372482,
1.153333,20.715261,
1.160000,18.229430,
1.166667,15.743598,
1.173333,17.400819,
1.180000,17.400819,
1.186667,14.914988,
1.193333,19.886650,
1.200000,13.257767,
1.206667,16.572209,
1.213333,13.257767,
