
Seconds, L3
0.000000,1.986760,
0.006667,0.000000,
0.013333,0.993380,
0.020000,1.986760,
0.026667,0.993380,
0.033333,0.000000,
0.040000,0.000000,
0.046667,3.973520,
0.053333,0.000000,
0.060000,0.000000,
0.066667,8.940420,
0.073333,0.000000,
0.080000,0.993380,
0.086667,0.000000,
0.093333,0.000000,
0.100000,3.973520,
0.106667,0.000000,
0.113333,0.993380,
0.120000,0.993380,
0.126667,1.986760,
0.133333,3.973520,
0.140000,0.000000,
0.146667,3.973520,
0.153333,0.000000,
0.160000,0.993380,
0.166667,2.980140,
0.173333,0.000000,
0.180000,0.993380,
0.186667,0.000000,
0.193333,3.973520,
0.200000,7.947040,
0.206667,1.986760,
0.213333,0.000000,
0.220000,1.986760,
0.226667,2.980140,
0.233333,0.993380,
0.240000,0.993380,
0.246667,2.980140,
0.253333,0.993380,
0.260000,0.993380,
0.266667,4.966900,
0.273333,0.000000,
0.280000,3.973520,
0.286667,0.000000,
0.293333,0.000000,
0.300000,0.993380,
0.306667,0.000000,
0.313333,2.980140,
0.320000,1.986760,
0.326667,1.986760,
0.333333,4.966900,
0.340000,0.000000,
0.346667,1.986760,
0.353333,0.000000,
0.360000,0.000000,
0.366667,6.953660,
0.373333,0.000000,
0.380000,1.986760,
0.386667,0.000000,
0.393333,0.993380,
0.400000,1.986760,
0.406667,0.993380,
0.413333,3.973520,
0.420000,0.000000,
0.426667,3.973520,
0.433333,3.973520,
0.440000,0.000000,
0.446667,4.966900,
0.453333,0.000000,
0.460000,0.000000,
0.466667,0.000000,
0.473333,0.000000,
0.480000,1.986760,
0.486667,0.000000,
0.493333,0.000000,
0.500000,0.000000,
0.506667,0.000000,
0.513333,3.973520,
0.520000,1.986760,
0.526667,0.993380,
0.533333,0.000000,
0.540000,0.000000,
0.546667,0.993380,
0.553333,0.000000,
0.560000,0.000000,
0.566667,0.000000,
0.573333,0.000000,
0.580000,1.986760,
0.586667,0.000000,
0.593333,3.973520,
0.600000,3.973520,
0.606667,0.000000,
0.613333,1.986760,
0.620000,0.000000,
0.626667,0.000000,
0.633333,1.986760,
0.640000,0.000000,
0.646667,0.993380,
0.653333,0.993380,
0.660000,7.947040,
0.666667,1.986760,
0.673333,0.000000,
0.680000,0.993380,
0.686667,1.986760,
0.693333,0.000000,
0.700000,0.000000,
