
Seconds, L1,,
0.000000,8.337039,
0.006667,0.000000,
0.013333,5.210649,
0.020000,0.000000,
0.026667,0.000000,
0.033333,8.337039,
0.040000,0.000000,
0.046667,2.084260,
0.053333,2.084260,
0.060000,4.168519,
0.066667,11.463428,
0.073333,0.000000,
0.080000,6.252779,
0.086667,1.042130,
0.093333,0.000000,
0.100000,5.210649,
0.106667,0.000000,
0.113333,2.084260,
0.120000,1.042130,
0.126667,4.168519,
0.133333,6.252779,
0.140000,0.000000,
0.146667,0.000000,
0.153333,1.042130,
0.160000,6.252779,
0.166667,5.210649,
0.173333,0.000000,
0.180000,4.168519,
0.186667,0.000000,
0.193333,2.084260,
0.200000,6.252779,
0.206667,0.000000,
0.213333,6.252779,
0.220000,4.168519,
0.226667,5.210649,
0.233333,1.042130,
0.240000,1.042130,
0.246667,2.084260,
0.253333,2.084260,
0.260000,9.379169,
0.266667,6.252779,
0.273333,0.000000,
0.280000,2.084260,
0.286667,0.000000,
0.293333,0.000000,
0.300000,5.210649,
0.306667,0.000000,
0.313333,0.000000,
0.320000,2.084260,
0.326667,1.042130,
0.333333,5.210649,
0.340000,2.084260,
0.346667,0.000000,
0.353333,2.084260,
0.360000,0.000000,
0.366667,11.463428,
0.373333,0.000000,
0.380000,3.126390,
0.386667,2.084260,
0.393333,4.168519,
0.400000,4.168519,
0.406667,0.000000,
0.413333,4.168519,
0.420000,0.000000,
0.426667,2.084260,
0.433333,5.210649,
0.440000,0.000000,
0.446667,4.168519,
0.453333,2.084260,
0.460000,5.210649,
0.466667,6.252779,
0.473333,0.000000,
0.480000,5.210649,
0.486667,2.084260,
0.493333,5.210649,
0.500000,9.379169,
0.506667,1.042130,
0.513333,4.168519,
0.520000,1.042130,
0.526667,5.210649,
0.533333,2.084260,
0.540000,0.000000,
0.546667,8.337039,
0.553333,2.084260,
0.560000,0.000000,
0.566667,2.084260,
0.573333,0.000000,
0.580000,4.168519,
0.586667,0.000000,
0.593333,3.126390,
0.600000,11.463428,
0.606667,2.084260,
0.613333,4.168519,
0.620000,2.084260,
0.626667,0.000000,
0.633333,2.084260,
0.640000,0.000000,
0.646667,1.042130,
0.653333,1.042130,
0.660000,3.126390,
0.666667,0.000000,
0.673333,0.000000,
0.680000,4.168519,
0.686667,1.042130,
0.693333,5.210649,
0.700000,5.210649,
0.706667,0.000000,
0.713333,2.084260,
0.720000,0.000000,
0.726667,0.000000,
0.733333,0.000000,
0.740000,0.000000,
0.746667,2.084260,
0.753333,0.000000,
0.760000,3.126390,
0.766667,7.294909,
0.773333,0.000000,
0.780000,8.337039,
