Unit: grams
Seconds, L6
0.000000,4.456515,
0.006667,4.456515,
0.013333,3.565212,
0.020000,3.565212,
0.026667,4.456515,
0.033333,3.565212,
0.040000,3.565212,
0.046667,5.347818,
0.053333,7.130424,
0.060000,8.021727,
0.066667,10.695636,
0.073333,8.913030,
0.080000,8.913030,
0.086667,8.913030,
0.093333,11.586939,
0.100000,11.586939,
0.106667,11.586939,
0.113333,11.586939,
0.120000,12.478242,
0.126667,12.478242,
0.133333,12.478242,
0.140000,14.260848,
0.146667,14.260848,
0.153333,16.043454,
0.160000,15.152151,
0.166667,15.152151,
0.173333,15.152151,
0.180000,14.260848,
0.186667,16.043454,
0.193333,15.152151,
0.200000,15.152151,
0.206667,16.043454,
0.213333,16.043454,
0.220000,16.043454,
0.226667,16.043454,
0.233333,16.043454,
0.240000,15.152151,
0.246667,16.934757,
0.253333,16.934757,
0.260000,18.717363,
0.266667,16.934757,
0.273333,19.608666,
0.280000,16.934757,
0.286667,18.717363,
0.293333,21.391272,
0.300000,23.173878,
0.306667,24.956484,
0.313333,24.956484,
0.320000,23.173878,
0.326667,26.739090,
0.333333,22.282575,
0.340000,24.956484,
0.346667,26.739090,
0.353333,28.521696,
0.360000,28.521696,
0.366667,25.847787,
0.373333,24.065181,
0.380000,24.956484,
0.386667,23.173878,
0.393333,23.173878,
0.400000,30.304302,
0.406667,31.195605,
0.413333,30.304302,
0.420000,32.978211,
0.426667,29.412999,
0.433333,29.412999,
0.440000,29.412999,
0.446667,31.195605,
0.453333,32.086908,
0.460000,32.978211,
0.466667,32.086908,
0.473333,31.195605,
0.480000,29.412999,
0.486667,30.304302,
0.493333,29.412999,
0.500000,30.304302,
0.506667,32.978211,
0.513333,33.869514,
0.520000,32.978211,
0.526667,34.760817,
0.533333,33.869514,
0.540000,35.652120,
0.546667,32.978211,
0.553333,30.304302,
0.560000,29.412999,
0.566667,29.412999,
0.573333,30.304302,
0.580000,27.630393,
0.586667,27.630393,
0.593333,24.956484,
0.600000,28.521696,
0.606667,26.739090,
0.613333,28.521696,
0.620000,30.304302,
0.626667,26.739090,
0.633333,25.847787,
0.640000,25.847787,
0.646667,24.065181,
0.653333,24.065181,
0.660000,24.956484,
0.666667,24.065181,
0.673333,24.956484,
0.680000,23.173878,
0.686667,21.391272,
0.693333,24.956484,
0.700000,28.521696,
0.706667,24.065181,
0.713333,26.739090,
0.720000,25.847787,
0.726667,27.630393,
0.733333,24.065181,
0.740000,23.173878,
0.746667,23.173878,
0.753333,22.282575,
0.760000,23.173878,
0.766667,22.282575,
0.773333,24.065181,
0.780000,24.065181,
0.786667,26.739090,
0.793333,28.521696,
0.800000,25.847787,
0.806667,24.956484,
0.813333,24.065181,
0.820000,24.065181,
0.826667,24.956484,
0.833333,22.282575,
0.840000,23.173878,
0.846667,24.065181,
0.853333,22.282575,
0.860000,20.499969,
0.866667,20.499969,
0.873333,24.065181,
0.880000,22.282575,
0.886667,22.282575,
0.893333,19.608666,
0.900000,22.282575,
0.906667,19.608666,
0.913333,16.043454,
0.920000,20.499969,
0.926667,19.608666,
0.933333,21.391272,
0.940000,16.934757,
0.946667,19.608666,
0.953333,17.826060,
0.960000,21.391272,
0.966667,24.065181,
0.973333,22.282575,
0.980000,16.934757,
0.986667,20.499969,
0.993333,21.391272,
1.000000,24.065181,
1.006667,16.043454,
1.013333,15.152151,
1.020000,18.717363,
1.026667,21.391272,
1.033333,20.499969,
1.040000,20.499969,
1.046667,18.717363,
1.053333,20.499969,
1.060000,20.499969,
1.066667,24.956484,
1.073333,25.847787,
1.080000,24.065181,
1.086667,26.739090,
1.093333,23.173878,
1.100000,24.956484,
1.106667,24.956484,
1.113333,27.630393,
1.120000,30.304302,
1.126667,28.521696,
1.133333,28.521696,
1.140000,29.412999,
1.146667,30.304302,
1.153333,29.412999,
1.160000,28.521696,
1.166667,27.630393,
1.173333,27.630393,
1.180000,26.739090,
1.186667,28.521696,
1.193333,28.521696,
1.200000,26.739090,
1.206667,26.739090,
1.213333,23.173878,
1.220000,25.847787,
1.226667,24.956484,
1.233333,24.956484,
1.240000,24.065181,
1.246667,24.065181,
1.253333,25.847787,
1.260000,25.847787,
