
Seconds, L4
0.000000,4.971663,
0.006667,6.628883,
0.013333,4.971663,
0.020000,7.457494,
0.026667,8.286104,
0.033333,8.286104,
0.040000,8.286104,
0.046667,7.457494,
0.053333,9.114715,
0.060000,9.114715,
0.066667,10.771936,
0.073333,10.771936,
0.080000,10.771936,
0.086667,12.429156,
0.093333,11.600546,
0.100000,12.429156,
0.106667,14.086377,
0.113333,11.600546,
0.120000,14.914988,
0.126667,13.257767,
0.133333,14.914988,
0.140000,15.743598,
0.146667,11.600546,
0.153333,15.743598,
0.160000,16.572209,
0.166667,16.572209,
0.173333,15.743598,
0.180000,14.086377,
0.186667,17.400819,
0.193333,16.572209,
0.200000,16.572209,
0.206667,17.400819,
0.213333,15.743598,
0.220000,19.886650,
0.226667,16.572209,
0.233333,19.058040,
0.240000,18.229430,
0.246667,16.572209,
0.253333,17.400819,
0.260000,15.743598,
0.266667,18.229430,
0.273333,17.400819,
0.280000,15.743598,
0.286667,17.400819,
0.293333,18.229430,
0.300000,19.058040,
0.306667,21.543871,
0.313333,20.715261,
0.320000,23.201092,
0.326667,19.886650,
0.333333,19.058040,
0.340000,20.715261,
0.346667,18.229430,
0.353333,24.029703,
0.360000,17.400819,
0.366667,22.372482,
0.373333,20.715261,
0.380000,21.543871,
0.386667,19.886650,
0.393333,19.058040,
0.400000,21.543871,
0.406667,19.058040,
0.413333,18.229430,
0.420000,20.715261,
0.426667,17.400819,
0.433333,18.229430,
0.440000,16.572209,
0.446667,20.715261,
0.453333,19.886650,
0.460000,18.229430,
0.466667,19.058040,
0.473333,18.229430,
0.480000,17.400819,
0.486667,18.229430,
0.493333,15.743598,
0.500000,14.914988,
0.506667,13.257767,
0.513333,14.914988,
0.520000,19.058040,
0.526667,11.600546,
0.533333,14.086377,
0.540000,16.572209,
0.546667,14.086377,
0.553333,17.400819,
0.560000,11.600546,
0.566667,14.914988,
0.573333,14.914988,
0.580000,10.771936,
0.586667,13.257767,
0.593333,10.771936,
0.600000,10.771936,
0.606667,9.943325,
0.613333,9.114715,
0.620000,9.943325,
0.626667,9.943325,
0.633333,9.943325,
0.640000,11.600546,
0.646667,8.286104,
0.653333,11.600546,
0.660000,10.771936,
0.666667,11.600546,
0.673333,11.600546,
0.680000,9.943325,
0.686667,12.429156,
0.693333,10.771936,
0.700000,9.943325,
0.706667,15.743598,
0.713333,13.257767,
0.720000,14.086377,
0.726667,11.600546,
0.733333,12.429156,
0.740000,12.429156,
0.746667,11.600546,
0.753333,14.086377,
0.760000,11.600546,
0.766667,13.257767,
0.773333,11.600546,
0.780000,12.429156,
0.786667,13.257767,
0.793333,11.600546,
0.800000,14.086377,
0.806667,14.086377,
0.813333,13.257767,
0.820000,14.914988,
0.826667,14.086377,
0.833333,16.572209,
0.840000,15.743598,
0.846667,16.572209,
0.853333,18.229430,
0.860000,15.743598,
0.866667,13.257767,
0.873333,13.257767,
0.880000,10.771936,
0.886667,16.572209,
0.893333,11.600546,
0.900000,13.257767,
0.906667,13.257767,
0.913333,10.771936,
0.920000,12.429156,
0.926667,10.771936,
0.933333,14.086377,
0.940000,13.257767,
0.946667,12.429156,
0.953333,14.914988,
0.960000,14.914988,
0.966667,14.086377,
0.973333,13.257767,
0.980000,9.943325,
0.986667,12.429156,
0.993333,9.943325,
1.000000,13.257767,
1.006667,11.600546,
