
Seconds, L3
0.000000,6.953660,
0.006667,9.933800,
0.013333,6.953660,
0.020000,19.867600,
0.026667,24.834500,
0.033333,9.933800,
0.040000,7.947040,
0.046667,8.940420,
0.053333,5.960280,
0.060000,10.927180,
0.066667,4.966900,
0.073333,10.927180,
0.080000,9.933800,
0.086667,7.947040,
0.093333,10.927180,
0.100000,5.960280,
0.106667,9.933800,
0.113333,8.940420,
0.120000,6.953660,
0.126667,10.927180,
0.133333,4.966900,
0.140000,10.927180,
0.146667,7.947040,
0.153333,5.960280,
0.160000,8.940420,
0.166667,3.973520,
0.173333,10.927180,
0.180000,7.947040,
0.186667,5.960280,
0.193333,9.933800,
0.200000,1.986760,
0.206667,7.947040,
0.213333,9.933800,
0.220000,4.966900,
0.226667,10.927180,
0.233333,0.993380,
0.240000,7.947040,
0.246667,7.947040,
0.253333,5.960280,
0.260000,7.947040,
0.266667,1.986760,
0.273333,8.940420,
0.280000,7.947040,
0.286667,5.960280,
0.293333,7.947040,
0.300000,4.966900,
0.306667,9.933800,
0.313333,8.940420,
0.320000,6.953660,
0.326667,12.913940,
0.333333,6.953660,
0.340000,14.900700,
0.346667,8.940420,
0.353333,7.947040,
0.360000,12.913940,
0.366667,6.953660,
0.373333,10.927180,
0.380000,7.947040,
0.386667,5.960280,
0.393333,10.927180,
0.400000,4.966900,
0.406667,10.927180,
0.413333,7.947040,
0.420000,7.947040,
0.426667,13.907320,
0.433333,4.966900,
0.440000,9.933800,
0.446667,8.940420,
0.453333,5.960280,
0.460000,10.927180,
0.466667,1.986760,
0.473333,9.933800,
0.480000,8.940420,
0.486667,8.940420,
0.493333,10.927180,
0.500000,5.960280,
0.506667,11.920560,
0.513333,8.940420,
0.520000,7.947040,
0.526667,10.927180,
0.533333,5.960280,
0.540000,10.927180,
0.546667,6.953660,
0.553333,3.973520,
0.560000,7.947040,
0.566667,3.973520,
0.573333,8.940420,
0.580000,5.960280,
0.586667,3.973520,
0.593333,8.940420,
0.600000,4.966900,
0.606667,8.940420,
0.613333,7.947040,
0.620000,7.947040,
0.626667,12.913940,
0.633333,5.960280,
0.640000,11.920560,
0.646667,11.920560,
0.653333,7.947040,
0.660000,11.920560,
0.666667,5.960280,
0.673333,8.940420,
0.680000,9.933800,
0.686667,7.947040,
0.693333,10.927180,
0.700000,4.966900,
0.706667,11.920560,
0.713333,9.933800,
0.720000,5.960280,
0.726667,9.933800,
0.733333,4.966900,
0.740000,10.927180,
0.746667,7.947040,
0.753333,7.947040,
0.760000,7.947040,
0.766667,3.973520,
0.773333,15.894080,
0.780000,8.940420,
0.786667,8.940420,
0.793333,8.940420,
0.800000,4.966900,
0.806667,11.920560,
0.813333,7.947040,
0.820000,8.940420,
0.826667,11.920560,
0.833333,3.973520,
0.840000,8.940420,
0.846667,4.966900,
0.853333,8.940420,
0.860000,7.947040,
0.866667,4.966900,
0.873333,9.933800,
0.880000,6.953660,
0.886667,7.947040,
0.893333,10.927180,
0.900000,8.940420,
0.906667,12.913940,
0.913333,12.913940,
0.920000,10.927180,
0.926667,9.933800,
0.933333,11.920560,
0.940000,12.913940,
0.946667,15.894080,
0.953333,14.900700,
0.960000,15.894080,
0.966667,14.900700,
0.973333,17.880840,
0.980000,14.900700,
0.986667,14.900700,
0.993333,15.894080,
1.000000,14.900700,
1.006667,16.887460,
1.013333,15.894080,
1.020000,15.894080,
1.026667,16.887460,
1.033333,16.887460,
1.040000,17.880840,
1.046667,17.880840,
1.053333,17.880840,
1.060000,18.874220,
1.066667,18.874220,
1.073333,19.867600,
1.080000,17.880840,
1.086667,18.874220,
1.093333,19.867600,
1.100000,18.874220,
1.106667,18.874220,
1.113333,18.874220,
1.120000,18.874220,
1.126667,17.880840,
1.133333,18.874220,
1.140000,17.880840,
1.146667,17.880840,
1.153333,18.874220,
1.160000,17.880840,
1.166667,18.874220,
1.173333,19.867600,
1.180000,18.874220,
1.186667,19.867600,
1.193333,18.874220,
1.200000,19.867600,
1.206667,18.874220,
1.213333,17.880840,
1.220000,17.880840,
1.226667,17.880840,
1.233333,17.880840,
1.240000,18.874220,
1.246667,17.880840,
1.253333,17.880840,
1.260000,17.880840,
1.266667,17.880840,
1.273333,17.880840,
1.280000,16.887460,
1.286667,17.880840,
1.293333,17.880840,
1.300000,17.880840,
1.306667,17.880840,
1.313333,16.887460,
1.320000,16.887460,
1.326667,16.887460,
1.333333,15.894080,
1.340000,17.880840,
1.346667,16.887460,
1.353333,16.887460,
1.360000,16.887460,
1.366667,16.887460,
1.373333,17.880840,
1.380000,15.894080,
1.386667,17.880840,
1.393333,16.887460,
1.400000,15.894080,
1.406667,15.894080,
1.413333,15.894080,
1.420000,15.894080,
1.426667,15.894080,
1.433333,15.894080,
1.440000,16.887460,
1.446667,15.894080,
1.453333,15.894080,
1.460000,15.894080,
1.466667,13.907320,
1.473333,15.894080,
1.480000,15.894080,
1.486667,15.894080,
1.493333,13.907320,
1.500000,15.894080,
1.506667,14.900700,
1.513333,13.907320,
1.520000,14.900700,
1.526667,14.900700,
1.533333,13.907320,
1.540000,14.900700,
1.546667,12.913940,
1.553333,14.900700,
1.560000,14.900700,
1.566667,12.913940,
1.573333,13.907320,
1.580000,12.913940,
1.586667,14.900700,
1.593333,13.907320,
1.600000,13.907320,
1.606667,15.894080,
1.613333,12.913940,
1.620000,13.907320,
1.626667,13.907320,
1.633333,13.907320,
1.640000,14.900700,
1.646667,14.900700,
1.653333,13.907320,
1.660000,13.907320,
1.666667,13.907320,
1.673333,15.894080,
1.680000,14.900700,
1.686667,15.894080,
1.693333,14.900700,
1.700000,15.894080,
1.706667,15.894080,
1.713333,13.907320,
1.720000,13.907320,
1.726667,13.907320,
1.733333,13.907320,
1.740000,14.900700,
1.746667,13.907320,
1.753333,13.907320,
1.760000,13.907320,
1.766667,13.907320,
1.773333,15.894080,
1.780000,13.907320,
1.786667,15.894080,
1.793333,14.900700,
1.800000,14.900700,
1.806667,13.907320,
1.813333,12.913940,
1.820000,15.894080,
1.826667,13.907320,
1.833333,13.907320,
1.840000,15.894080,
1.846667,14.900700,
1.853333,15.894080,
1.860000,14.900700,
1.866667,14.900700,
1.873333,14.900700,
1.880000,15.894080,
1.886667,15.894080,
1.893333,14.900700,
1.900000,15.894080,
1.906667,15.894080,
1.913333,13.907320,
1.920000,15.894080,
1.926667,14.900700,
1.933333,15.894080,
1.940000,14.900700,
1.946667,13.907320,
1.953333,15.894080,
1.960000,14.900700,
1.966667,14.900700,
1.973333,15.894080,
1.980000,14.900700,
1.986667,15.894080,
1.993333,15.894080,
2.000000,15.894080,
2.006667,14.900700,
2.013333,14.900700,
2.020000,15.894080,
2.026667,14.900700,
2.033333,15.894080,
2.040000,15.894080,
2.046667,15.894080,
2.053333,15.894080,
2.060000,14.900700,
2.066667,15.894080,
2.073333,14.900700,
2.080000,13.907320,
2.086667,15.894080,
2.093333,14.900700,
2.100000,13.907320,
2.106667,14.900700,
2.113333,13.907320,
2.120000,14.900700,
2.126667,13.907320,
2.133333,13.907320,
2.140000,13.907320,
2.146667,11.920560,
2.153333,13.907320,
2.160000,12.913940,
2.166667,12.913940,
2.173333,12.913940,
2.180000,12.913940,
2.186667,12.913940,
2.193333,12.913940,
2.200000,12.913940,
2.206667,12.913940,
2.213333,11.920560,
2.220000,13.907320,
2.226667,12.913940,
2.233333,13.907320,
2.240000,11.920560,
2.246667,11.920560,
2.253333,12.913940,
2.260000,8.940420,
2.266667,9.933800,
2.273333,11.920560,
2.280000,7.947040,
2.286667,7.947040,
2.293333,7.947040,
2.300000,6.953660,
2.306667,6.953660,
2.313333,7.947040,
2.320000,8.940420,
2.326667,8.940420,
2.333333,8.940420,
2.340000,7.947040,
2.346667,5.960280,
2.353333,6.953660,
2.360000,8.940420,
2.366667,5.960280,
2.373333,4.966900,
2.380000,7.947040,
2.386667,8.940420,
2.393333,9.933800,
2.400000,9.933800,
2.406667,10.927180,
2.413333,10.927180,
2.420000,10.927180,
2.426667,11.920560,
2.433333,10.927180,
2.440000,8.940420,
2.446667,8.940420,
2.453333,8.940420,
2.460000,8.940420,
2.466667,8.940420,
2.473333,8.940420,
2.480000,7.947040,
2.486667,7.947040,
2.493333,6.953660,
2.500000,7.947040,
2.506667,6.953660,
2.513333,7.947040,
2.520000,7.947040,
2.526667,5.960280,
2.533333,6.953660,
2.540000,5.960280,
2.546667,5.960280,
2.553333,5.960280,
2.560000,5.960280,
2.566667,7.947040,
2.573333,5.960280,
2.580000,5.960280,
2.586667,7.947040,
2.593333,8.940420,
2.600000,7.947040,
2.606667,8.940420,
2.613333,8.940420,
2.620000,8.940420,
2.626667,7.947040,
2.633333,8.940420,
2.640000,7.947040,
2.646667,7.947040,
2.653333,7.947040,
2.660000,5.960280,
2.666667,5.960280,
2.673333,4.966900,
2.680000,6.953660,
2.686667,5.960280,
2.693333,4.966900,
2.700000,6.953660,
2.706667,4.966900,
2.713333,4.966900,
2.720000,5.960280,
2.726667,5.960280,
2.733333,5.960280,
2.740000,4.966900,
2.746667,5.960280,
2.753333,5.960280,
2.760000,4.966900,
2.766667,5.960280,
2.773333,5.960280,
2.780000,5.960280,
2.786667,5.960280,
2.793333,5.960280,
2.800000,5.960280,
2.806667,6.953660,
2.813333,5.960280,
2.820000,7.947040,
2.826667,5.960280,
2.833333,5.960280,
2.840000,4.966900,
2.846667,4.966900,
2.853333,7.947040,
2.860000,5.960280,
2.866667,5.960280,
2.873333,5.960280,
2.880000,5.960280,
2.886667,5.960280,
2.893333,5.960280,
2.900000,5.960280,
2.906667,5.960280,
2.913333,5.960280,
2.920000,5.960280,
2.926667,4.966900,
2.933333,6.953660,
2.940000,3.973520,
2.946667,3.973520,
2.953333,3.973520,
2.960000,3.973520,
2.966667,4.966900,
2.973333,5.960280,
2.980000,4.966900,
2.986667,7.947040,
2.993333,6.953660,
3.000000,6.953660,
3.006667,6.953660,
3.013333,5.960280,
3.020000,7.947040,
3.026667,5.960280,
3.033333,6.953660,
3.040000,5.960280,
3.046667,7.947040,
3.053333,7.947040,
3.060000,7.947040,
3.066667,7.947040,
3.073333,7.947040,
3.080000,7.947040,
3.086667,7.947040,
3.093333,7.947040,
3.100000,7.947040,
3.106667,8.940420,
3.113333,7.947040,
3.120000,8.940420,
3.126667,7.947040,
3.133333,8.940420,
3.140000,7.947040,
3.146667,7.947040,
3.153333,8.940420,
3.160000,7.947040,
3.166667,7.947040,
3.173333,7.947040,
3.180000,7.947040,
3.186667,7.947040,
3.193333,7.947040,
